vel_IC,phi_IC,trial_num,vx,vz,mu_0,sigma_0,RREV_threshold,RREV_sig,My_d,My_d_sig,landing_rate_4_leg,landing_rate_2_leg,RREV_flip_mean,RREV_flip_std,dRREV_flip_mean,dRREV_flip_std,OF_y_flip_mean,OF_y_flip_std,flip_height_mean,flip_height_std,flip_d_mean,flip_vz_mean,flip_vz_std,impact_force_x_mean,impact_force_x_std,impact_force_z_mean,impact_force_z_std,impact_vx_mean,impact_vx_std,impact_vz_mean,impact_vz_std,impact_eul_mean,impact_eul_std,t_delta_mean,t_delta_std
2.0,60.0,2,1.0,1.73,[5.03 4.69],[2. 2.],5.02,0.0,6.16,0.0,1.0,0.0,5.1474,0.0679,24.9286,0.6399,-2.9383,0.0393,1.754,0.0044,0.346,1.727,0.0,1.2991,0.3496,2.6514,0.7458,0.6143,0.0233,0.6601,0.0706,97.5999,7.4233,0.1983,0.0063
2.0,60.0,3,1.0,1.73,[4.92 4.57],[2. 2.],4.96,0.0,7.94,0.01,1.0,0.0,5.1075,0.0665,24.3653,0.7053,-2.9144,0.0392,1.75,0.005,0.35,1.727,0.0,1.9063,0.4716,3.9983,0.5546,0.5632,0.0867,0.9119,0.1593,97.4093,13.5924,0.1187,0.41
2.0,60.0,4,1.0,1.73,[3.06 6.41],[2. 2.],5.09,0.0,5.07,0.03,0.8333,0.0,5.243,0.0635,27.2771,1.0222,-2.992,0.0377,1.7692,0.0064,0.3308,1.727,0.0,1.0788,0.2671,2.2426,0.7137,0.6546,0.0304,0.4217,0.0957,98.5895,14.4896,0.2188,0.0193
2.0,67.4,0,0.77,1.85,[3.95 5.58],[2. 2.],4.86,0.0,7.11,1.27,0.6667,0.2292,5.0127,0.0608,24.2335,0.7993,-2.0433,0.0256,1.7255,0.006,0.3745,1.843,0.0,1.3772,0.316,3.7534,2.9184,0.3453,0.0513,0.8406,0.2248,109.4104,12.3641,0.1956,0.0167
2.0,67.4,1,0.77,1.85,[5.99 4.01],[2. 2.],6.71,0.0,0.98,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2.0,67.4,2,0.77,1.85,[3.79 5.37],[2. 2.],4.85,0.0,6.34,0.07,0.625,0.3542,4.9958,0.0466,23.295,0.4308,-2.0365,0.0192,1.7181,0.0035,0.3819,1.843,0.0,1.1775,0.0727,1.9004,0.5245,0.3588,0.0156,0.6944,0.056,111.5219,6.1849,0.2067,0.0053
2.0,67.4,3,0.77,1.85,[5.85 6.1 ],[2. 2.],4.92,0.0,6.39,0.05,0.7083,0.2917,5.0049,0.053,24.9726,0.6002,-2.04,0.0216,1.7311,0.0045,0.3689,1.843,0.0,1.188,0.0734,2.3794,0.7093,0.3614,0.0186,0.7225,0.0643,109.5547,7.2625,0.2046,0.0057
2.0,67.4,4,0.77,1.85,[4.68 6.34],[2. 2.],4.81,0.02,6.88,0.0,0.6667,0.3333,4.9502,0.0527,24.3777,0.8134,-2.0178,0.0218,1.7266,0.0065,0.3734,1.843,0.0,1.292,0.1138,2.7287,0.7378,0.3537,0.0215,0.7535,0.0632,114.5727,6.995,0.2027,0.0053
2.0,74.9,0,0.52,1.93,[5.39 3.8 ],[2. 2.],5.15,0.0,6.57,0.12,0.1042,0.875,5.3982,0.0185,28.7809,0.1866,-1.415,0.0058,1.7408,0.0012,0.3592,1.927,0.0,0.7262,0.4469,17.094,5.2422,0.2114,0.0045,1.1384,0.0066,74.1186,1.3757,0.1708,0.0019
2.0,74.9,1,0.52,1.93,[3.53 4.33],[2. 2.],6.87,0.0,0.56,0.01,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2.0,74.9,2,0.52,1.93,[6.36 3.7 ],[2. 2.],4.85,0.0,9.64,0.16,0.3542,0.6458,4.9211,0.0364,23.7396,0.3407,-1.2855,0.0098,1.7045,0.0029,0.3955,1.927,0.0,1.9241,0.1877,6.6754,1.1492,0.0121,0.0379,1.1458,0.054,121.1728,4.9077,0.1829,0.0049
2.0,74.9,3,0.52,1.93,[4.96 3.89],[2. 2.],5.28,0.0,3.62,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,
2.0,74.9,4,0.52,1.93,[4.68 5.  ],[2. 2.],4.77,0.0,7.42,0.03,0.4167,0.5833,4.8882,0.0391,23.3379,0.8736,-1.2772,0.0108,1.7009,0.0075,0.3991,1.927,0.0,1.4438,0.215,2.8321,0.9402,0.0824,0.0124,0.848,0.0344,123.9496,5.5926,0.2044,0.0039
2.0,82.5,0,0.26,1.98,[4.71 6.65],[2. 2.],5.01,0.0,6.3,0.55,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2.0,82.5,1,0.26,1.98,[4.64 3.77],[2. 2.],5.13,0.0,4.52,0.0,0.0,0.8542,,,,,,,,,,,,,,,,,,,,,,,
2.0,82.5,2,0.26,1.98,[5.25 3.42],[2. 2.],5.33,0.11,9.82,0.09,0.1875,0.7708,5.5821,0.0392,29.497,0.3936,-0.701,0.0054,1.7358,0.0024,0.3642,1.978,0.0,,,,,,,,,,,,
2.0,82.5,3,0.26,1.98,[4.39 5.45],[2. 2.],4.82,0.0,9.9,0.01,0.4375,0.5625,4.8726,0.0338,23.6416,0.5874,-0.608,0.0048,1.6931,0.0053,0.4069,1.978,0.0,,,,,,,,,,,,
2.0,82.5,4,0.26,1.98,[6.47 4.74],[2. 2.],5.01,0.0,5.79,0.03,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2.0,90.0,0,0.0,2.0,[5.75 6.67],[2. 2.],4.81,0.0,7.96,0.0,0.1458,0.8542,4.8363,0.0201,22.5176,0.1803,0.032,0.0005,1.6796,0.0017,0.4204,1.995,0.0,1.6661,0.1843,4.0036,1.5005,-0.4374,0.028,0.8167,0.0803,147.6227,10.4661,0.2171,0.0072
2.0,90.0,1,0.0,2.0,[3.86 7.42],[2. 2.],4.69,0.0,8.7,0.0,0.4167,0.5833,4.8009,0.0485,22.94,0.7334,0.0319,0.0007,1.6833,0.0071,0.4167,1.995,0.0,1.7094,0.2819,5.492,1.2624,-0.4627,0.0236,0.9336,0.0661,147.3074,9.5447,0.2097,0.0071
2.0,90.0,2,0.0,2.0,[6.17 4.28],[2. 2.],6.92,0.0,0.44,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2.0,90.0,3,0.0,2.0,[4.79 7.14],[2. 2.],4.76,0.0,8.5,0.0,0.3125,0.6875,4.8102,0.0305,22.7849,0.6179,0.0321,0.0006,1.6819,0.0059,0.4181,1.995,0.0,1.7999,0.297,5.6451,1.5333,-0.4517,0.0307,0.9109,0.0777,147.9897,10.7191,0.2111,0.0067
2.0,90.0,4,0.0,2.0,[4.66 6.44],[2. 2.],6.95,0.0,9.17,0.01,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2.5,22.6,0,2.31,0.96,[4.48 3.12],[2. 2.],4.64,0.0,8.17,0.0,0.5833,0.0833,4.7177,0.0419,22.1877,0.4789,-11.3473,0.103,1.8979,0.0022,0.2021,0.952,0.0,3.569,0.3947,9.9499,1.7046,1.8162,0.3546,0.2224,0.1042,93.5316,19.7035,0.0709,0.5154
2.5,22.6,1,2.31,0.96,[2.59 6.74],[2. 2.],4.54,0.0,8.58,0.0,0.9792,0.0,4.6572,0.053,20.3876,0.5334,-11.2021,0.1262,1.8891,0.0027,0.2109,0.952,0.0,3.8771,0.4905,10.4948,2.289,1.8706,0.0264,0.2672,0.0557,91.5059,6.2499,0.1692,0.0047
2.5,22.6,3,2.31,0.96,[3.26 5.16],[2. 2.],6.97,0.01,3.41,0.02,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2.5,22.6,4,2.31,0.96,[4.85 6.05],[2. 2.],4.45,0.02,8.55,0.02,0.5833,0.0,4.6208,0.0375,20.1262,0.6537,-11.1201,0.0897,1.8877,0.0033,0.2123,0.952,0.0,4.2165,0.535,11.847,2.0939,1.8475,0.0323,0.25,0.0576,94.972,6.4291,0.1711,0.0036
2.5,29.9,0,2.17,1.25,[3.66 6.24],[2. 2.],4.64,0.0,9.49,0.01,0.8958,0.0417,4.7973,0.0609,21.7447,0.5178,-8.2657,0.1024,1.833,0.0032,0.267,1.245,0.0,4.2175,0.4295,8.952,1.6701,1.3739,0.6641,0.4831,0.298,111.5289,33.6069,-0.3552,1.0912
2.5,29.9,1,2.17,1.25,[3.43 5.15],[2. 2.],4.66,0.0,8.75,0.0,0.7292,0.0417,4.7766,0.0649,22.7489,0.6704,-8.2305,0.1118,1.8389,0.0038,0.2611,1.245,0.0,4.686,1.0529,10.9155,2.6297,1.6793,0.0372,0.4626,0.175,110.8071,32.8036,0.1814,0.022
2.5,29.9,2,2.17,1.25,[5.03 3.16],[2. 2.],5.52,0.01,4.41,0.03,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2.5,29.9,3,2.17,1.25,[5.21 4.07],[2. 2.],4.86,0.0,6.94,0.01,0.3958,0.0,4.9992,0.0624,24.9803,0.6305,-8.6146,0.1096,1.8508,0.0031,0.2492,1.245,0.0,3.6949,0.5399,9.8681,2.0346,1.7556,0.0202,0.307,0.0693,97.9981,7.959,0.1892,0.006
2.5,29.9,4,2.17,1.25,[4.2  5.14],[2. 2.],4.85,0.02,8.45,0.0,1.0,0.0,4.9635,0.0564,24.5985,0.7056,-8.5572,0.0978,1.8489,0.0037,0.2511,1.245,0.0,3.9997,0.7487,8.2954,1.8195,1.5623,0.5378,0.5006,0.2153,97.7472,28.7845,-0.1256,0.86
2.5,37.5,0,1.98,1.52,[4.78 7.3 ],[2. 2.],6.89,0.0,5.01,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2.5,37.5,1,1.98,1.52,[5.11 4.8 ],[2. 2.],5.03,0.0,7.94,0.05,0.9792,0.0208,5.1678,0.0666,24.9233,0.6173,-6.6957,0.0872,1.7961,0.0037,0.3039,1.517,0.0,4.8504,0.9046,7.3943,1.2355,1.5785,0.0385,0.7868,0.062,87.5783,7.1989,0.1708,0.0043
2.5,37.5,2,1.98,1.52,[5.73 6.56],[2. 2.],5.0,0.0,8.03,0.01,1.0,0.0,5.1394,0.0716,26.3593,0.7423,-6.6571,0.0911,1.8044,0.0042,0.2956,1.517,0.0,4.5264,0.7544,7.2435,1.2952,1.5421,0.2308,0.7764,0.1441,90.1145,14.9984,0.1087,0.4246
2.5,37.5,3,1.98,1.52,[2.95 3.5 ],[2. 2.],4.81,0.0,8.54,0.0,0.9792,0.0208,4.9315,0.0654,23.0043,1.2384,-6.3877,0.0852,1.7834,0.0082,0.3166,1.517,0.0,4.4451,0.8664,9.5331,2.3899,1.4787,0.2208,0.7115,0.1439,105.9716,14.1773,0.1181,0.412
2.5,37.5,4,1.98,1.52,[4.89 7.71],[2. 2.],4.86,0.01,8.49,0.0,1.0,0.0,4.9592,0.0719,24.0885,1.4634,-6.4252,0.0932,1.7905,0.0095,0.3095,1.517,0.0,4.2644,0.4921,8.6875,1.5869,1.4592,0.3072,0.7161,0.1881,104.1604,18.1954,0.0577,0.5717
2.5,45.0,0,1.77,1.77,[3.85 3.73],[2. 2.],5.08,0.0,5.28,0.01,1.0,0.0,5.2059,0.0609,26.9917,0.8062,-5.1682,0.0629,1.7605,0.0052,0.3395,1.763,0.0,3.1598,0.6476,6.5681,1.4063,1.4043,0.0165,0.4966,0.0592,99.289,5.9356,0.2127,0.0062
2.5,45.0,1,1.77,1.77,[4.24 6.  ],[2. 2.],4.96,0.0,6.5,0.03,0.9792,0.0208,5.0687,0.0841,25.1813,0.8232,-5.0328,0.0825,1.7485,0.0057,0.3515,1.763,0.0,3.626,0.6614,7.6781,1.7776,1.3643,0.0218,0.6898,0.0846,104.8176,9.778,0.2,0.0079
2.5,45.0,2,1.77,1.77,[4.24 6.78],[2. 2.],4.94,0.0,7.45,0.03,1.0,0.0,5.0766,0.072,24.8978,1.5141,-5.0384,0.0702,1.7462,0.0107,0.3538,1.763,0.0,3.8994,0.5498,7.317,0.9121,1.2245,0.373,0.8048,0.2874,105.4443,24.2762,-0.0519,0.7831
2.5,45.0,3,1.77,1.77,[6.39 6.87],[2. 2.],5.11,0.0,6.4,0.0,1.0,0.0,5.2335,0.0862,25.9247,1.4063,-5.1961,0.0845,1.7534,0.0091,0.3466,1.763,0.0,4.0964,0.9597,6.0155,0.9057,1.3322,0.2817,0.7546,0.1894,94.6468,19.2193,0.0693,0.5702
2.5,45.0,4,1.77,1.77,[5.03 3.92],[2. 2.],5.09,0.0,5.19,0.0,0.9375,0.0417,5.2084,0.0633,25.8492,1.4899,-5.1728,0.0613,1.7528,0.0097,0.3472,1.763,0.0,3.0387,0.5936,6.4864,1.4511,1.4197,0.0127,0.4688,0.0757,100.12,7.9374,0.2158,0.0076
2.5,52.5,0,1.52,1.98,[5.67 3.73],[2. 2.],4.77,0.02,8.13,0.9,0.6458,0.3125,4.9206,0.0444,24.0734,0.7125,-3.7409,0.0347,1.6965,0.0062,0.4035,1.979,0.0,3.2812,0.4039,7.4742,1.5229,1.0461,0.1895,0.913,0.2263,122.5608,15.5535,0.1107,0.5019
2.5,52.5,1,1.52,1.98,[5.17 6.97],[2. 2.],5.03,0.0,7.31,0.0,1.0,0.0,5.1516,0.0568,24.7953,0.6951,-3.9206,0.0444,1.7025,0.0053,0.3975,1.979,0.0,3.9711,0.6873,7.2217,0.5732,1.0967,0.0349,1.0923,0.0501,97.1317,6.2425,0.1836,0.0037
2.5,52.5,2,1.52,1.98,[3.69 3.62],[2. 2.],4.86,0.0,7.0,0.03,0.9375,0.0625,4.9534,0.0638,23.5255,1.1225,-3.7677,0.0474,1.6916,0.0095,0.4084,1.979,0.0,3.2626,0.4106,6.8764,1.2084,1.084,0.1656,0.8722,0.1631,117.1715,12.2663,0.1411,0.4136
2.5,52.5,3,1.52,1.98,[4.97 5.14],[2. 2.],4.92,0.0,6.02,0.03,0.9792,0.0208,5.0449,0.0662,24.2262,0.6215,-3.8376,0.0522,1.6978,0.0051,0.4022,1.979,0.0,3.0098,0.5837,6.1703,0.8385,1.1281,0.015,0.7931,0.0761,108.6777,9.1562,0.2081,0.007
2.5,52.5,4,1.52,1.98,[3.35 4.5 ],[2. 2.],5.12,0.0,7.41,0.52,1.0,0.0,5.234,0.0672,27.0237,1.3201,-3.9824,0.0525,1.719,0.0095,0.381,1.979,0.0,4.5005,0.5898,6.6612,0.8446,1.0749,0.227,1.0609,0.2849,95.3251,18.6347,0.0643,0.562
2.5,60.1,0,1.25,2.17,[4.12 7.7 ],[2. 2.],4.93,0.01,6.88,0.0,1.0,0.0,5.0199,0.0748,25.1464,0.7846,-2.8669,0.0431,1.6691,0.0067,0.4309,2.16,0.0,3.0396,0.6022,7.8788,0.8752,0.7356,0.2804,0.968,0.4147,117.012,25.2016,-0.1534,0.931
2.5,60.1,1,1.25,2.17,[2.98 3.86],[2. 2.],4.88,0.02,5.81,0.24,0.8333,0.125,5.052,0.1394,24.8656,1.6947,-2.8864,0.0806,1.6661,0.0149,0.4339,2.16,0.0,2.7471,0.7294,6.222,2.5148,0.888,0.0342,0.9149,0.1493,104.6754,14.5541,0.2135,0.0139
2.5,60.1,2,1.25,2.17,[5.74 5.06],[2. 2.],4.75,0.01,6.75,0.11,0.75,0.25,4.8997,0.052,23.6209,1.1431,-2.798,0.0314,1.6552,0.011,0.4448,2.16,0.0,2.5839,0.3777,6.5923,1.3513,0.7038,0.3138,0.7933,0.4061,134.5062,23.9056,-0.2641,1.0671
2.5,60.1,3,1.25,2.17,[6.11 7.02],[2. 2.],4.83,0.05,6.91,0.0,1.0,0.0,4.9496,0.0616,24.4869,0.6135,-2.8266,0.0368,1.6634,0.0054,0.4366,2.16,0.0,2.835,0.428,7.2274,1.2238,0.8079,0.1701,1.0113,0.2467,118.8417,15.7444,0.0874,0.5628
2.5,60.1,4,1.25,2.17,[4.91 3.26],[2. 2.],4.87,0.0,5.22,0.02,0.9792,0.0208,4.9953,0.0678,24.8005,0.8247,-2.8545,0.0391,1.6661,0.0073,0.4339,2.16,0.0,2.439,0.5234,5.312,0.6494,0.8853,0.0172,0.7769,0.0839,111.0443,9.0122,0.2244,0.0086
2.5,67.4,0,0.96,2.31,[4.09 8.  ],[2. 2.],4.78,0.01,5.84,0.05,0.9583,0.0417,4.9038,0.0516,22.4871,0.4631,-2.0025,0.0222,1.6138,0.005,0.4862,2.305,0.0,1.8937,0.4721,5.5134,1.2838,0.5844,0.0142,0.9797,0.073,118.2275,7.581,0.2215,0.006
2.5,67.4,1,0.96,2.31,[6.17 7.43],[2. 2.],4.9,0.03,4.56,0.25,0.875,0.125,4.9865,0.0719,24.1744,1.2924,-2.0372,0.0295,1.6307,0.0126,0.4693,2.305,0.0,1.6718,0.6244,4.0602,0.9436,0.6139,0.0222,0.8253,0.1425,108.7292,8.7037,0.2319,0.0121
2.5,67.4,2,0.96,2.31,[6.04 5.78],[2. 2.],4.76,0.0,5.34,0.06,0.8333,0.1667,4.9087,0.0508,23.5032,1.1345,-2.0044,0.0223,1.6241,0.0116,0.4759,2.305,0.0,1.7975,0.3932,4.7778,1.1963,0.5973,0.0193,0.8864,0.0957,117.2594,9.3721,0.229,0.008
2.5,67.4,3,0.96,2.31,[3.44 7.07],[2. 2.],5.15,0.0,6.63,0.0,0.0833,0.9167,5.419,0.0126,27.2577,0.1381,-2.2152,0.0069,1.6585,0.0011,0.4415,2.305,0.0,,,,,,,,,,,,
2.5,67.4,4,0.96,2.31,[2.81 5.03],[2. 2.],4.8,0.01,6.81,0.01,1.0,0.0,4.9144,0.0649,23.1683,1.2007,-2.0066,0.0276,1.6206,0.0123,0.4794,2.305,0.0,2.2752,0.4733,7.8322,1.2453,0.4942,0.1713,1.0418,0.4024,124.4323,21.1375,-0.0886,0.8686
2.5,74.9,0,0.65,2.41,[4.81 6.79],[2. 2.],4.8,0.0,8.05,0.23,0.9375,0.0625,4.9122,0.0609,24.0779,0.7175,-1.2888,0.0167,1.6087,0.0075,0.4913,2.41,0.0,2.0343,0.5306,9.9886,2.008,0.18,0.0755,1.19,0.5258,134.1767,20.9384,-0.1871,0.9775
2.5,74.9,1,0.65,2.41,[4.68 4.19],[2. 2.],4.77,0.0,7.68,0.03,0.9792,0.0208,4.882,0.0603,22.286,0.5362,-1.2806,0.0171,1.5894,0.0061,0.5106,2.41,0.0,1.9911,0.4458,8.776,2.0345,0.1775,0.086,1.0565,0.5665,139.49,24.1423,-0.3458,1.1341
2.5,74.9,2,0.65,2.41,[5.63 6.95],[2. 2.],4.91,0.0,7.8,0.01,0.6042,0.3958,4.9697,0.043,24.0627,1.2348,-1.3039,0.0123,1.6082,0.0128,0.4918,2.41,0.0,2.0999,0.3182,10.357,1.6731,0.1828,0.0683,1.2622,0.4748,125.0224,19.6024,-0.0971,0.8642
2.5,74.9,3,0.65,2.41,[5.01 3.87],[2. 2.],5.29,0.0,6.3,0.0,0.6458,0.2292,5.4837,0.044,29.9604,0.6921,-1.4408,0.0125,1.6596,0.0053,0.4404,2.41,0.0,1.0923,0.7527,26.1524,7.8182,0.3459,0.0144,1.5643,0.0288,74.8212,3.1571,0.175,0.0031
2.5,74.9,4,0.65,2.41,[5.07 6.85],[2. 2.],4.88,0.0,7.37,0.22,0.5417,0.4583,4.9524,0.0441,24.5142,0.4271,-1.2994,0.0127,1.6132,0.0042,0.4868,2.41,0.0,2.1335,0.3751,9.8987,1.6789,0.2068,0.0532,1.3148,0.2954,119.7437,13.3407,0.0919,0.5422
2.5,82.4,0,0.33,2.48,[6.17 4.38],[2. 2.],4.71,0.0,9.73,0.01,0.6667,0.3333,4.8634,0.0514,23.6468,0.4932,-0.6137,0.0063,1.5912,0.0053,0.5088,2.474,0.0,,,,,,,,,,,,
2.5,82.4,1,0.33,2.48,[4.68 3.86],[2. 2.],5.4,0.0,7.62,0.12,0.25,0.6667,5.6338,0.0496,29.9165,1.6797,-0.7145,0.006,1.6472,0.0123,0.4528,2.474,0.0,1.273,0.7901,48.9808,3.8272,0.0089,0.0346,1.8032,0.0551,73.5369,6.7564,0.1618,0.0034
2.5,82.4,2,0.33,2.48,[3.15 7.93],[2. 2.],4.63,0.0,7.24,0.02,0.375,0.625,4.7958,0.0422,22.7643,0.964,-0.6052,0.005,1.5811,0.0113,0.5189,2.474,0.0,2.0453,0.6974,7.7302,1.8881,-0.0883,0.0223,1.2454,0.0835,139.6944,9.94,0.2189,0.0074
2.5,82.4,3,0.33,2.48,[3.07 6.91],[2. 2.],4.85,0.0,8.51,0.0,0.6667,0.3333,4.9117,0.0463,23.4549,1.0823,-0.6202,0.0064,1.5888,0.0119,0.5112,2.474,0.0,2.1618,0.4668,10.5282,2.1583,-0.1389,0.0304,1.4952,0.0547,131.0648,8.1324,0.1994,0.0055
2.5,82.4,4,0.33,2.48,[3.49 6.48],[2. 2.],4.97,0.0,7.32,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2.5,90.0,0,0.0,2.5,[4.08 6.99],[2. 2.],4.66,0.0,6.66,0.01,0.7917,0.2083,4.7394,0.038,22.4632,0.3628,0.0256,0.0005,1.5735,0.0042,0.5265,2.495,0.0,1.9857,0.397,6.6433,1.5623,-0.4007,0.067,1.0561,0.2047,151.6594,11.0141,0.1608,0.4515
2.5,90.0,1,0.0,2.5,[2.66 7.06],[2. 2.],4.72,0.02,8.18,0.07,0.75,0.25,4.8147,0.0625,23.1188,0.6401,0.0257,0.0005,1.5809,0.0072,0.5191,2.495,0.0,2.3079,0.4577,9.4767,1.6214,-0.3916,0.1403,1.2098,0.4732,148.1863,15.6414,-0.1005,0.8865
2.5,90.0,2,0.0,2.5,[2.52 3.99],[2. 2.],4.78,0.02,8.78,0.0,0.7083,0.2917,4.8913,0.0635,23.7894,0.8058,0.0259,0.0004,1.5882,0.0088,0.5118,2.495,0.0,2.535,0.7178,11.1766,2.5712,-0.4586,0.1168,1.4081,0.3853,142.0628,13.9096,0.0339,0.6697
2.5,90.0,3,0.0,2.5,[5.18 3.76],[2. 2.],4.67,0.02,7.39,0.04,0.7083,0.2917,4.7746,0.0644,21.9324,0.9767,0.0257,0.0005,1.5669,0.0117,0.5331,2.495,0.0,2.3215,0.4413,9.1867,2.0071,-0.4412,0.0276,1.2493,0.0897,146.8739,11.9084,0.2219,0.008
2.5,90.0,4,0.0,2.5,[3.73 3.08],[2. 2.],4.59,0.02,6.49,0.01,0.625,0.375,4.7188,0.0379,21.4024,0.9462,0.0256,0.0007,1.5603,0.0118,0.5397,2.495,0.0,2.1218,0.4284,7.7155,1.7857,-0.4019,0.0201,1.036,0.076,152.9992,9.617,0.2393,0.0073
3.0,22.5,0,2.77,1.15,[6.06 7.52],[2. 2.],4.86,0.01,7.79,0.03,0.9792,0.0208,4.9751,0.0813,23.6406,1.3468,-11.9739,0.1957,1.8646,0.0066,0.2354,1.143,0.0,4.9043,0.9006,11.2337,2.2037,1.934,0.9493,0.3135,0.2397,102.6618,40.6145,-0.3716,1.1119
3.0,22.5,1,2.77,1.15,[5.06 3.93],[2. 2.],5.88,0.03,3.18,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
3.0,22.5,2,2.77,1.15,[3.89 3.02],[2. 2.],6.99,0.01,6.47,0.24,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
3.0,22.5,3,2.77,1.15,[3.09 4.42],[2. 2.],5.35,0.01,4.54,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
3.0,22.5,4,2.77,1.15,[4.34 4.16],[2. 2.],5.43,0.01,4.62,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
3.0,30.0,0,2.6,1.5,[4.01 7.46],[2. 2.],4.85,0.0,8.84,0.35,1.0,0.0,4.9503,0.068,24.4994,0.6758,-8.5394,0.1199,1.7979,0.0041,0.3021,1.495,0.0,5.5588,0.7506,12.1607,2.3183,1.1976,1.0677,0.3783,0.4534,134.5923,41.1165,-1.0648,1.4052
3.0,30.0,1,2.6,1.5,[2.62 6.07],[2. 2.],4.83,0.05,7.73,0.08,0.8333,0.0,4.9572,0.0544,24.321,0.5381,-8.5484,0.0971,1.7968,0.0033,0.3032,1.495,0.0,5.5888,0.743,13.0728,2.3693,1.6549,0.9019,0.4256,0.316,123.84,32.8741,-0.4467,1.1793
3.0,30.0,2,2.6,1.5,[6.13 5.14],[2. 2.],5.25,0.01,5.13,0.0,0.7292,0.0625,5.3698,0.0645,27.1307,0.6812,-9.2613,0.1157,1.8129,0.0036,0.2871,1.495,0.0,4.8637,2.0505,12.0973,2.0857,2.2629,0.0494,0.2709,0.1457,92.1755,14.6954,0.2079,0.0148
