vel_IC,phi_IC,trial_num,vx,vz,mu_0,sigma_0,RREV_threshold,RREV_sig,My_d,My_d_sig,landing_rate_4_leg,landing_rate_2_leg,RREV_flip_mean,RREV_flip_std,OF_y_flip_mean,OF_y_flip_std,flip_height_mean,flip_height_std,flip_vz_mean,flip_vz_std,impact_force_x_mean,impact_force_x_std,impact_force_z_mean,impact_force_z_std,impact_vx_mean,impact_vx_std,impact_vz_mean,impact_vz_std,impact_eul_mean,impact_eul_std,t_delta_mean,t_delta_std
3.5,74.9,2,0.91,3.38,[2.86 5.79],[2. 2.],4.72,0.0,8.35,0.0,0.9583,0.0208,4.8249,0.0851,-1.274,0.0229,1.3981,0.012,3.376,0.0,5.1638,0.8235,9.039,1.7137,0.4023,0.1618,1.9708,0.7449,154.5016,14.7219,-0.0941,0.8901
3.5,74.9,3,0.91,3.38,[3.13 7.48],[2. 2.],4.56,0.01,5.87,0.02,1.0,0.0,4.6718,0.0579,-1.2321,0.0154,1.3772,0.0089,3.376,0.0,4.4445,0.5272,6.7991,1.2958,0.5087,0.0153,1.9205,0.0804,136.6921,9.6574,0.2362,0.0077
3.5,74.9,4,0.91,3.38,[3.74 6.8 ],[2. 2.],4.42,0.0,5.13,0.01,0.9167,0.0833,4.5217,0.0486,-1.1925,0.0131,1.3348,0.0183,3.376,0.0,4.3915,0.4698,5.8154,0.6793,0.5461,0.0167,1.646,0.0932,146.6587,10.6853,0.2605,0.0096
3.5,74.9,5,0.91,3.38,[5.15 7.65],[2. 2.],4.51,0.0,6.5,0.0,0.8333,0.1667,4.6452,0.052,-1.225,0.0136,1.3672,0.0158,3.376,0.0,4.8393,0.7402,7.1674,0.9857,0.4828,0.0826,1.8746,0.3197,153.0451,8.6159,0.1696,0.4322
3.5,74.9,6,0.91,3.38,[3.02 4.68],[2. 2.],4.74,0.0,7.94,0.01,1.0,0.0,4.8646,0.0689,-1.2841,0.0182,1.4059,0.0098,3.376,0.0,4.7986,0.6667,8.3584,1.3824,0.4591,0.0253,2.2412,0.0743,142.5035,9.9732,0.2125,0.0076
3.5,74.9,7,0.91,3.38,[5.43 6.94],[2. 2.],4.62,0.0,7.72,0.02,0.8958,0.1042,4.716,0.0543,-1.2438,0.0151,1.3833,0.0097,3.376,0.0,5.5387,0.6477,8.7817,1.2417,0.4403,0.1027,2.0093,0.4696,156.5649,8.4766,0.0949,0.5939
3.5,82.4,3,0.46,3.47,[6.33 5.07],[2. 2.],4.46,0.0,5.34,0.0,1.0,0.0,4.5489,0.0605,-0.5801,0.0079,1.3312,0.0101,3.465,0.0,2.8484,0.5421,6.4005,1.8883,0.0857,0.0177,1.8229,0.1054,143.6124,11.5364,0.2531,0.0102
3.5,82.4,4,0.46,3.47,[6.23 3.57],[2. 2.],4.88,0.0,9.82,0.02,1.0,0.0,5.0102,0.0708,-0.6405,0.0096,1.3977,0.0099,3.465,0.0,4.2968,1.6148,10.3668,2.2275,-0.0368,0.0308,2.0475,1.0699,151.272,15.7725,-0.3359,1.1113
3.5,82.4,5,0.46,3.47,[5.11 4.25],[2. 2.],4.5,0.0,7.43,0.07,0.9167,0.0833,4.6232,0.062,-0.5898,0.0078,1.3495,0.0113,3.465,0.0,4.3895,0.6621,7.5351,1.2147,0.0283,0.0174,2.0441,0.3365,162.5235,5.2687,0.1702,0.4188
3.5,82.4,6,0.46,3.47,[3.61 3.29],[2. 2.],4.22,0.06,3.79,0.01,0.4167,0.5833,4.3438,0.0502,-0.5538,0.0065,1.2953,0.0197,3.465,0.0,1.73,0.4339,4.5884,2.0923,0.1474,0.0125,1.2856,0.1549,146.2964,14.8796,0.2986,0.0155
3.5,82.4,7,0.46,3.47,[6.31 4.22],[2. 2.],4.28,0.0,5.33,0.04,0.6042,0.3958,4.3832,0.0509,-0.5588,0.0064,1.3033,0.0157,3.465,0.0,,,,,,,,,,,,
3.5,90.0,0,0.0,3.5,[4.02 6.05],[2. 2.],4.14,0.0,4.02,0.01,0.9167,0.0833,4.242,0.0424,0.018,0.0001,1.2585,0.0083,3.495,0.0,1.352,0.2149,3.3136,0.8485,-0.3016,0.0641,1.1389,0.2923,166.588,8.8543,0.1753,0.6292
3.5,90.0,1,0.0,3.5,[3.87 6.66],[2. 2.],4.46,0.0,6.45,0.05,1.0,0.0,4.5669,0.0589,0.0181,0.0002,1.3323,0.0123,3.495,0.0,2.5866,0.7707,6.1314,1.5291,-0.2249,0.1907,0.9527,1.0849,169.0472,12.2799,-1.1546,1.4598
3.5,90.0,2,0.0,3.5,[3.2  7.59],[2. 2.],4.46,0.0,6.74,0.07,1.0,0.0,4.5396,0.0603,0.0181,0.0003,1.3077,0.0134,3.495,0.0,2.776,0.7077,5.9999,1.296,-0.2258,0.1919,1.0043,1.0889,170.0858,10.1178,-1.0927,1.4546
3.5,90.0,3,0.0,3.5,[3.69 3.39],[2. 2.],4.22,0.01,3.58,0.0,0.625,0.375,4.2695,0.0421,0.0181,0.0002,1.2603,0.0141,3.495,0.0,1.0421,0.185,2.7784,1.3085,-0.2913,0.0145,1.1131,0.1257,155.7781,10.3055,0.3176,0.0132
3.5,90.0,4,0.0,3.5,[3.25 3.46],[2. 2.],4.36,0.0,5.49,0.06,1.0,0.0,4.4586,0.0562,0.0181,0.0003,1.3159,0.0099,3.495,0.0,2.1125,0.6814,5.5471,1.2707,-0.3122,0.1176,1.5225,0.6361,159.9113,10.903,-0.0927,0.9422
3.5,90.0,5,0.0,3.5,[4.6  6.77],[2. 2.],4.53,0.02,7.04,0.0,0.9792,0.0,4.6545,0.0709,0.0182,0.0004,1.3481,0.0132,3.495,0.0,2.7287,0.9364,7.0653,1.5995,-0.3046,0.1752,1.5465,1.0051,159.9905,13.876,-0.4986,1.2501
3.5,90.0,6,0.0,3.5,[4.54 5.84],[2. 2.],4.56,0.01,7.59,0.04,0.9583,0.0,4.6718,0.0594,0.0182,0.0004,1.3511,0.0113,3.495,0.0,3.1115,0.936,7.0638,1.5354,-0.2193,0.2111,0.9515,1.1811,169.395,12.0798,-1.2609,1.428
3.5,90.0,7,0.0,3.5,[5.2  6.94],[2. 2.],4.68,0.0,7.86,0.03,1.0,0.0,4.7809,0.0616,0.0181,0.0003,1.3681,0.0114,3.495,0.0,3.2898,1.0765,7.9259,2.36,-0.3811,0.1564,1.9266,0.871,155.5784,11.5297,-0.197,1.0116
3.8,45.0,0,2.69,2.69,[2.75 3.95],[2. 2.],4.8,0.0,6.09,0.26,0.9792,0.0,4.9108,0.0669,-4.8884,0.0665,1.5504,0.0078,2.682,0.0,7.3255,1.8023,7.9331,1.606,1.5188,1.0913,0.8823,0.7438,136.1692,32.6549,-0.7648,1.3679
3.8,45.0,1,2.69,2.69,[4.81 7.3 ],[2. 2.],4.81,0.0,5.68,0.0,0.9792,0.0,4.9215,0.064,-4.9004,0.064,1.5379,0.011,2.682,0.0,7.0762,1.5518,7.7536,1.7961,1.5243,1.0933,0.8565,0.7305,136.0643,32.0835,-0.7694,1.3769
3.8,45.0,2,2.69,2.69,[6.01 5.23],[2. 2.],4.99,0.0,6.32,0.01,1.0,0.0,5.1332,0.0759,-5.1125,0.0752,1.5666,0.0078,2.682,0.0,5.5425,0.8479,11.4097,1.6377,1.9705,0.806,1.3873,0.6381,109.2375,30.1297,-0.2257,1.021
3.8,60.0,0,1.9,3.29,[3.96 4.79],[2. 2.],4.71,0.0,6.59,0.07,1.0,0.0,4.8449,0.0666,-2.7788,0.0387,1.4032,0.0127,3.286,0.0,7.5908,0.9626,8.8542,2.2835,1.4165,0.292,1.9711,0.4364,131.7195,36.4431,0.0971,0.5727
3.8,60.0,1,1.9,3.29,[6.   4.83],[2. 2.],5.05,0.0,9.06,0.44,1.0,0.0,5.1766,0.0877,-2.9693,0.0494,1.4525,0.0111,3.286,0.0,7.9362,1.3513,11.6094,3.2239,1.2341,0.4186,2.1894,0.7857,128.5082,21.569,-0.1122,0.878
3.8,60.0,2,1.9,3.29,[5.81 6.02],[2. 2.],4.95,0.0,8.63,0.02,0.9792,0.0208,5.1048,0.0804,-2.9282,0.0462,1.4456,0.0175,3.286,0.0,7.9454,1.1449,10.4756,3.0073,1.3119,0.3445,2.2229,0.613,126.7041,18.0413,0.0084,0.7039
3.8,75.0,0,0.98,3.67,[5.6  3.68],[2. 2.],4.39,0.0,5.85,0.0,0.9583,0.0417,4.4932,0.0534,-1.187,0.0144,1.2832,0.0101,3.666,0.0,4.7639,0.7805,7.403,1.2133,0.5257,0.1919,1.8089,0.669,159.0185,10.3076,-0.0684,0.9255
3.8,75.0,1,0.98,3.67,[2.77 5.21],[2. 2.],4.43,0.0,5.38,0.0,1.0,0.0,4.5226,0.0617,-1.1946,0.0164,1.2637,0.011,3.666,0.0,5.1216,0.5758,7.662,1.7355,0.6199,0.0208,2.0298,0.1004,143.7023,11.6793,0.2529,0.0094
3.8,75.0,2,0.98,3.67,[4.02 4.96],[2. 2.],4.55,0.02,6.78,0.03,1.0,0.0,4.6724,0.0668,-1.2346,0.0179,1.3006,0.0111,3.666,0.0,5.7124,0.7455,9.3182,1.6684,0.5595,0.0872,2.2402,0.3543,149.3883,12.0177,0.1709,0.4234
3.8,90.0,0,0.0,3.8,[6.09 5.44],[2. 2.],4.36,0.01,5.72,0.0,1.0,0.0,4.4668,0.0597,0.0169,0.0004,1.2405,0.0142,3.795,0.0,2.3226,0.9292,7.2719,1.6484,-0.2813,0.152,1.554,1.0017,162.1035,12.7577,-0.4717,1.2621
3.8,90.0,1,0.0,3.8,[6.18 3.03],[2. 2.],4.19,0.02,4.61,0.07,1.0,0.0,4.2831,0.0633,0.0166,0.0005,1.213,0.0142,3.795,0.0,1.774,0.5118,5.9781,1.5393,-0.2946,0.1108,1.5636,0.646,159.3058,14.1986,-0.0848,0.9777
3.8,90.0,2,0.0,3.8,[5.84 7.94],[2. 2.],4.39,0.01,7.29,0.0,0.9792,0.0208,4.4908,0.0673,0.0168,0.0004,1.2425,0.0134,3.795,0.0,3.8247,0.5975,8.6264,1.9994,-0.2067,0.1974,0.9953,1.262,175.5373,5.9783,-1.3066,1.455
4.0,22.5,3,3.7,1.53,[5.89 7.05],[2. 2.],4.79,0.0,8.21,0.04,0.9167,0.0,4.8996,0.0634,-11.819,0.1542,1.7795,0.0074,1.526,0.0,6.5209,2.896,11.5982,5.782,1.4762,1.6143,0.1309,0.3988,157.1932,34.1026,-1.4261,1.486
4.0,22.5,4,3.7,1.53,[6.1  7.61],[2. 2.],4.78,0.06,8.72,0.27,0.9167,0.0,4.9004,0.077,-11.82,0.1872,1.7886,0.0049,1.526,0.0,6.6889,2.7253,10.0055,5.2348,1.6163,1.6155,0.1837,0.4186,155.9794,34.3225,-1.277,1.4764
4.0,22.5,5,3.7,1.53,[3.86 6.25],[2. 2.],4.9,0.0,7.62,0.0,0.875,0.0,5.0224,0.0725,-12.1158,0.1763,1.7922,0.0076,1.526,0.0,7.2456,1.649,8.1617,2.9847,1.2491,1.5887,0.1363,0.4212,150.1173,40.0591,-1.6524,1.4419
4.0,22.5,6,3.7,1.53,[3.89 5.26],[2. 2.],5.27,0.0,5.16,0.0,0.7708,0.0833,5.3824,0.0836,-12.9867,0.2,1.8134,0.0044,1.526,0.0,6.2736,1.7232,7.3149,1.5287,3.4121,0.0575,0.4631,0.1263,76.8526,13.4872,0.1921,0.0147
4.0,22.5,7,3.7,1.53,[5.31 4.54],[2. 2.],5.23,0.0,5.07,0.0,0.9792,0.0208,5.3923,0.0645,-13.0103,0.1568,1.8078,0.0034,1.526,0.0,5.6707,2.2385,7.0184,2.2971,3.266,0.6863,0.3958,0.1538,83.0536,23.1023,0.0686,0.605
4.0,30.0,3,3.46,2.0,[6.02 7.87],[2. 2.],5.07,0.0,7.58,0.06,0.9583,0.0,5.1913,0.0754,-8.9625,0.134,1.7078,0.0096,1.995,0.0,7.4139,1.5121,9.1367,1.9539,2.0555,1.4272,0.7378,0.6411,121.4732,40.773,-0.7419,1.3231
4.0,30.0,4,3.46,2.0,[5.51 5.75],[2. 2.],5.03,0.0,9.54,0.0,1.0,0.0,5.1574,0.0788,-8.9056,0.1386,1.702,0.0123,1.995,0.0,9.5846,1.6031,8.7413,1.5635,0.9949,1.3932,0.3227,0.7234,153.9719,36.5391,-1.7045,1.3266
4.0,30.0,5,3.46,2.0,[3.51 4.4 ],[2. 2.],5.12,0.0,7.26,0.01,0.9792,0.0,5.262,0.0815,-9.0882,0.1398,1.7137,0.0122,1.995,0.0,6.5994,0.9315,9.9634,1.8678,2.4234,1.2584,0.8969,0.5544,107.166,37.8473,-0.4217,1.1507
4.0,30.0,6,3.46,2.0,[6.42 4.83],[2. 2.],4.9,0.02,5.89,0.04,0.9583,0.0,5.002,0.0698,-8.6383,0.1201,1.7006,0.0059,1.995,0.0,5.8983,2.3795,8.0177,3.4979,1.6075,1.5364,0.2174,0.4327,154.7074,32.3111,-1.1451,1.4384
4.0,30.0,7,3.46,2.0,[4.52 5.16],[2. 2.],4.89,0.01,7.39,0.08,0.9167,0.0,5.0058,0.0761,-8.6424,0.1324,1.7009,0.0066,1.995,0.0,8.3506,1.4584,8.6012,2.5787,0.8173,1.3436,0.1274,0.5181,163.2476,30.0617,-1.8773,1.2739
4.0,37.6,3,3.17,2.44,[6.1  7.04],[2. 2.],4.69,0.0,6.06,0.0,0.8542,0.1458,4.794,0.0708,-6.2232,0.0907,1.5765,0.0088,2.43,0.0,7.9013,2.1959,10.1486,3.2617,1.22,1.3892,0.3,0.5442,168.0421,22.9652,-1.3632,1.4242
4.0,37.6,4,3.17,2.44,[5.47 3.83],[2. 2.],5.05,0.0,9.36,0.0,0.9792,0.0,5.1841,0.0711,-6.7292,0.0942,1.6311,0.0064,2.43,0.0,10.3398,1.2794,8.714,1.8048,1.5503,1.3194,0.913,0.9313,138.9088,35.5954,-1.0247,1.3954
4.0,37.6,5,3.17,2.44,[2.92 6.19],[2. 2.],4.83,0.04,6.58,0.1,0.7292,0.25,4.9321,0.0687,-6.4007,0.0905,1.6072,0.007,2.43,0.0,9.9307,2.3087,8.4965,4.2862,1.4142,1.373,0.525,0.6924,153.1855,29.3579,-1.2652,1.441
4.0,37.6,6,3.17,2.44,[5.3  3.04],[2. 2.],4.91,0.0,7.46,0.09,0.9167,0.0208,5.0281,0.0763,-6.5275,0.0982,1.6165,0.0073,2.43,0.0,9.7768,1.3225,8.1452,1.0387,1.3681,1.3594,0.6296,0.8084,147.0519,33.9184,-1.2304,1.4268
4.0,37.6,7,3.17,2.44,[3.09 4.42],[2. 2.],4.88,0.0,7.47,0.2,0.9792,0.0208,5.0085,0.0714,-6.5031,0.0923,1.6078,0.0147,2.43,0.0,10.0596,1.465,8.0763,1.0147,0.9857,1.3067,0.3933,0.7574,157.881,30.3883,-1.6191,1.3714
4.0,45.0,3,2.83,2.83,[3.18 4.42],[2. 2.],4.57,0.02,4.17,0.0,0.8125,0.1875,4.7136,0.0603,-4.6907,0.0615,1.5008,0.0077,2.824,0.0,7.1384,1.1843,6.6504,2.3027,1.6004,1.2002,0.6065,0.5964,142.7124,31.0819,-0.7798,1.3912
4.0,45.0,4,2.83,2.83,[4.24 6.11],[2. 2.],5.06,0.0,9.3,0.5,0.9792,0.0,5.2001,0.0779,-5.1773,0.0784,1.5541,0.0082,2.824,0.0,10.1747,1.7132,10.8704,2.6972,2.1916,0.5672,1.9176,0.5396,114.9041,20.1858,-0.0613,0.7924
4.0,45.0,5,2.83,2.83,[3.37 4.48],[2. 2.],4.95,0.0,8.12,0.01,0.9583,0.0,5.096,0.0722,-5.0725,0.0727,1.526,0.0079,2.824,0.0,10.3113,1.4917,9.7427,2.071,1.7513,1.0331,1.3778,0.9089,131.803,29.4636,-0.5492,1.2445
4.0,45.0,6,2.83,2.83,[4.5  4.52],[2. 2.],4.61,0.0,4.97,0.03,0.8958,0.0833,4.7195,0.0529,-4.6983,0.0527,1.4889,0.0142,2.824,0.0,8.6969,1.0582,7.0177,1.0008,1.3112,1.215,0.5401,0.6833,156.0213,29.4329,-1.1572,1.4383
4.0,45.0,7,2.83,2.83,[3.64 5.86],[2. 2.],4.71,0.0,5.24,0.0,1.0,0.0,4.8514,0.0591,-4.8281,0.0588,1.5053,0.0151,2.824,0.0,7.6925,1.3835,8.4165,1.8695,1.75,1.1178,0.9644,0.7258,132.0092,31.2527,-0.6113,1.3062
4.0,52.4,3,2.44,3.17,[6.32 6.14],[2. 2.],4.83,0.0,7.78,0.0,1.0,0.0,4.9577,0.0648,-3.7832,0.0504,1.4433,0.0153,3.169,0.0,10.3179,0.7553,8.6936,1.4202,1.5336,0.8359,1.608,0.9394,139.83,23.7526,-0.4494,1.1981
4.0,52.4,4,2.44,3.17,[3.54 4.68],[2. 2.],5.0,0.0,8.51,0.15,1.0,0.0,5.1259,0.0718,-3.9113,0.0555,1.4627,0.0128,3.169,0.0,10.2758,1.0188,10.1936,2.2499,1.6953,0.6414,1.9852,0.8044,126.8125,22.8968,-0.1702,0.94
4.0,52.4,5,2.44,3.17,[4.99 7.14],[2. 2.],5.07,0.02,9.5,0.02,1.0,0.0,5.1944,0.0767,-3.9649,0.0595,1.4712,0.0155,3.169,0.0,10.2638,1.0356,10.5676,2.6661,1.8483,0.3862,2.2758,0.4999,124.1122,15.4137,0.0667,0.5593
4.0,52.4,6,2.44,3.17,[5.57 7.93],[2. 2.],4.88,0.0,8.03,0.0,1.0,0.0,4.9886,0.0686,-3.8071,0.053,1.456,0.0188,3.169,0.0,10.3451,0.903,9.082,1.4821,1.7423,0.6545,1.8725,0.7484,134.3318,19.7047,-0.1559,0.9429
4.0,52.4,7,2.44,3.17,[6.43 3.12],[2. 2.],4.97,0.0,8.71,0.01,1.0,0.0,5.0876,0.0697,-3.882,0.0529,1.4629,0.0169,3.169,0.0,10.4176,0.8029,9.6719,1.8658,1.6902,0.6369,1.9798,0.7897,130.0482,20.5056,-0.1643,0.9406
4.0,60.0,3,2.0,3.46,[5.71 6.91],[2. 2.],4.6,0.0,6.54,0.0,0.9375,0.0625,4.7197,0.0578,-2.7056,0.0342,1.367,0.009,3.459,0.0,8.9775,0.6259,9.2529,1.587,1.5127,0.3338,2.0085,0.4626,142.4744,13.2174,0.0998,0.5974
4.0,60.0,4,2.0,3.46,[6.13 5.91],[2. 2.],4.79,0.0,7.01,0.0,1.0,0.0,4.901,0.068,-2.8098,0.0401,1.3772,0.0181,3.459,0.0,8.6512,1.0057,10.1245,2.9812,1.445,0.4315,2.1102,0.6689,129.8705,17.4098,-0.0281,0.7884
4.0,60.0,5,2.0,3.46,[4.6 6.8],[2. 2.],4.79,0.0,7.53,0.0,1.0,0.0,4.9135,0.0687,-2.8176,0.0405,1.3782,0.0179,3.459,0.0,,,,,,,,,,,,
4.0,60.0,6,2.0,3.46,[3.   7.17],[2. 2.],4.92,0.02,6.4,0.05,1.0,0.0,5.0448,0.0784,-2.8929,0.0456,1.4106,0.0106,3.459,0.0,5.8501,0.9351,16.0251,1.9659,1.5912,0.0231,2.3709,0.0597,105.3593,6.9226,0.201,0.0054
4.0,60.0,7,2.0,3.46,[2.77 5.06],[2. 2.],4.81,0.0,5.24,0.0,1.0,0.0,4.9137,0.067,-2.8174,0.0395,1.3717,0.0096,3.459,0.0,4.976,0.6654,15.4335,0.5807,1.6444,0.0159,2.173,0.0625,101.0673,6.6988,0.2154,0.0047
4.0,67.5,3,1.53,3.7,[3.43 7.1 ],[2. 2.],4.51,0.0,6.3,0.1,0.875,0.125,4.6189,0.0636,-1.8952,0.0253,1.3008,0.0111,3.691,0.0,7.7208,0.5423,9.1146,0.971,1.1395,0.0251,2.2463,0.0837,145.6995,9.2702,0.238,0.0077
4.0,67.5,4,1.53,3.7,[6.19 5.74],[2. 2.],4.27,0.01,4.44,0.01,0.9583,0.0208,4.3685,0.0588,-1.7915,0.0239,1.2337,0.0107,3.691,0.0,6.842,0.5324,6.948,0.9102,1.1954,0.0123,1.793,0.1026,141.7813,10.1914,0.2738,0.0102
4.0,67.5,5,1.53,3.7,[6.03 4.47],[2. 2.],4.87,0.01,9.21,0.0,1.0,0.0,4.9906,0.0796,-2.0485,0.0324,1.3352,0.0128,3.691,0.0,8.5177,0.4858,12.1613,2.2772,1.0304,0.1551,2.6751,0.4065,143.1007,12.2511,0.1428,0.3944
4.0,67.5,6,1.53,3.7,[5.18 7.43],[2. 2.],4.78,0.0,8.28,0.0,0.9583,0.0417,4.9145,0.0611,-2.0175,0.0256,1.3369,0.0158,3.691,0.0,8.0298,0.7141,10.2141,1.9682,1.0428,0.1598,2.5774,0.3994,139.2299,10.5958,0.1411,0.4371
4.0,67.5,7,1.53,3.7,[5.47 7.01],[2. 2.],4.65,0.0,6.83,0.02,1.0,0.0,4.744,0.0658,-1.9467,0.0279,1.3218,0.0107,3.691,0.0,7.6651,0.5814,9.0837,1.5932,1.1171,0.0184,2.4036,0.0692,138.8009,8.9588,0.2242,0.0075
4.0,74.9,3,1.04,3.86,[6.37 4.23],[2. 2.],4.2,0.0,4.47,0.0,0.9583,0.0417,4.2944,0.055,-1.1342,0.015,1.1871,0.02,3.859,0.0,5.2869,0.5907,6.7613,1.0123,0.7018,0.0176,1.883,0.1034,151.0805,9.6329,0.2814,0.01
4.0,74.9,4,1.04,3.86,[5.52 6.21],[2. 2.],4.7,0.02,9.38,0.03,0.7708,0.2292,4.813,0.0649,-1.2724,0.0177,1.2826,0.0109,3.859,0.0,7.5885,0.7151,13.4925,1.8534,0.5128,0.1341,2.6431,0.6679,159.9534,7.271,0.059,0.6373
4.0,74.9,5,1.04,3.86,[3.64 6.83],[2. 2.],4.62,0.0,7.42,0.08,1.0,0.0,4.7198,0.0583,-1.2477,0.0162,1.2807,0.0121,3.859,0.0,7.2018,0.9028,11.3854,1.803,0.4917,0.2363,2.1314,1.0146,156.931,12.6544,-0.253,1.0708
4.0,74.9,6,1.04,3.86,[5.68 3.63],[2. 2.],4.61,0.01,6.85,0.0,1.0,0.0,4.7146,0.0759,-1.2465,0.02,1.262,0.0132,3.859,0.0,6.188,0.9036,10.5537,2.1635,0.6216,0.0195,2.5393,0.0889,143.5548,12.0384,0.2261,0.0084
4.0,74.9,7,1.04,3.86,[3.7  4.12],[2. 2.],4.19,0.0,4.19,0.02,0.9583,0.0417,4.2848,0.0479,-1.1313,0.0129,1.1935,0.02,3.859,0.0,5.2948,0.4523,6.389,0.7505,0.7085,0.0149,1.841,0.0964,145.9902,9.1496,0.2838,0.0097
4.0,82.5,3,0.52,3.97,[3.48 7.83],[2. 2.],4.68,0.01,8.42,0.0,0.9792,0.0,4.7933,0.0638,-0.6146,0.0084,1.2719,0.0118,3.961,0.0,5.861,1.649,12.3113,3.788,0.0192,0.0624,1.5567,1.4953,162.5314,15.2041,-1.0025,1.415
4.0,82.5,4,0.52,3.97,[3.16 3.61],[2. 2.],4.27,0.01,5.42,0.01,1.0,0.0,4.3495,0.0485,-0.5565,0.0065,1.1851,0.0101,3.961,0.0,4.509,1.1268,8.1097,1.1507,0.1525,0.0502,2.0513,0.5691,160.2723,8.274,0.0861,0.698
4.0,82.5,5,0.52,3.97,[4.86 7.83],[2. 2.],4.26,0.02,5.54,0.0,1.0,0.0,4.36,0.0625,-0.5579,0.0082,1.172,0.0228,3.961,0.0,4.5406,1.0475,8.3017,1.3016,0.1523,0.0128,2.2148,0.062,160.9528,7.6092,0.2641,0.0059
4.0,82.5,6,0.52,3.97,[4.64 4.08],[2. 2.],4.35,0.02,5.1,0.0,1.0,0.0,4.4415,0.0669,-0.5685,0.0085,1.2001,0.0134,3.961,0.0,3.5244,0.7885,9.1537,2.6338,0.1697,0.0137,2.2704,0.0945,141.4166,10.1654,0.2558,0.009
4.0,82.5,7,0.52,3.97,[4.22 7.64],[2. 2.],4.69,0.02,8.3,0.01,0.9792,0.0,4.7686,0.0715,-0.6113,0.0094,1.2691,0.0125,3.961,0.0,5.2705,1.832,10.9859,1.6982,0.0629,0.0441,2.3555,1.0606,157.4063,11.0188,-0.2064,1.0148
4.0,90.0,3,0.0,4.0,[5.93 7.28],[2. 2.],4.67,0.01,9.43,0.18,0.9167,0.0,4.7776,0.0686,0.016,0.0002,1.2626,0.0139,3.995,0.0,5.5948,0.8045,12.998,2.863,-0.1601,0.2049,0.6689,1.4158,174.1501,9.0174,-1.846,1.2814
4.0,90.0,4,0.0,4.0,[4.41 8.  ],[2. 2.],4.56,0.0,8.14,0.07,0.9583,0.0,4.6779,0.0688,0.016,0.0,1.2233,0.0244,3.995,0.0,5.063,0.9282,11.0661,2.5215,-0.1613,0.1912,0.7618,1.3863,173.3823,9.5542,-1.7075,1.3449
4.0,90.0,5,0.0,4.0,[4.87 4.83],[2. 2.],4.62,0.0,8.64,0.06,0.9792,0.0,4.7313,0.058,0.016,0.0,1.2546,0.0124,3.995,0.0,5.2967,0.9357,12.8662,3.798,-0.0791,0.1308,0.0387,0.8663,177.3707,6.3661,-2.3905,0.7967
4.0,90.0,6,0.0,4.0,[6.27 7.92],[2. 2.],4.42,0.1,7.12,0.2,0.9583,0.0,4.638,0.1528,0.016,0.0,1.2377,0.0282,3.995,0.0,3.518,1.4612,10.8504,3.3674,-0.2836,0.1907,1.6498,1.3699,160.6748,18.4119,-0.8263,1.3789
4.0,90.0,7,0.0,4.0,[6.09 6.84],[2. 2.],4.6,0.0,7.75,0.01,0.9792,0.0,4.7143,0.0588,0.016,0.0001,1.2524,0.0105,3.995,0.0,4.1798,1.564,10.9203,3.9619,-0.3222,0.2008,1.8791,1.3498,161.14,13.3409,-0.628,1.3081
