Vel_d,Phi_d,Trial_num,LR_4Leg,Vel_flip,Phi_flip,Tau_flip_mean,OFy_flip_mean,D_ceil_flip_mean,My_mean,Vz_flip_mean,Vx_flip_mean,Mu,Sigma
3.2,67.5,1,0.89,3.023,67.108,0.216,-1.71,0.64,-7.314,2.785,1.176,[2.337 7.311],[0.   0.08]
3.2,67.5,2,0.22,3.267,67.446,0.273,-1.439,0.831,-2.536,3.017,1.253,[2.794 2.574],[0.021 0.064]
3.2,71.25,0,0.67,3.303,71.411,0.267,-1.197,0.841,-3.991,3.131,1.053,[2.728 3.979],[0.014 0.044]
3.2,71.25,1,0.72,3.293,71.35,0.254,-1.281,0.794,-5.12,3.12,1.053,[2.584 5.087],[0.    0.121]
3.2,71.25,2,0.83,3.211,70.91,0.241,-1.421,0.73,-6.611,3.034,1.05,[2.461 6.606],[0.002 0.047]
3.2,75.0,0,0.0,3.113,74.249,0.156,-1.87,0.466,-5.921,2.996,0.845,[1.627 5.921],[0.001 0.077]
3.2,75.0,1,0.11,3.292,75.183,0.265,-0.97,0.843,-3.99,3.183,0.842,[2.66  3.957],[0.038 0.038]
3.2,75.0,2,0.56,3.272,74.961,0.254,-1.024,0.803,-5.422,3.16,0.849,[2.593 5.405],[0.    0.039]
3.2,78.75,0,1.0,3.258,78.673,0.236,-0.83,0.756,-7.253,3.195,0.64,[2.414 7.25 ],[0.013 0.068]
3.2,78.75,1,0.67,3.01,78.832,0.245,-0.654,0.79,-4.467,2.953,0.583,[2.719 4.462],[0.012 0.122]
3.2,78.75,2,0.83,3.268,78.797,0.258,-0.747,0.828,-5.753,3.206,0.635,[2.629 5.751],[0.009 0.035]
3.2,82.5,0,0.83,3.224,82.353,0.235,-0.562,0.752,-7.56,3.195,0.429,[2.389 7.548],[0.011 0.042]
3.2,82.5,1,0.67,3.274,82.523,0.259,-0.491,0.841,-5.274,3.246,0.426,[2.639 5.302],[0.003 0.152]
3.2,82.5,2,0.06,3.187,82.317,0.277,-0.474,0.874,-2.785,3.158,0.426,[2.898 2.736],[0.018 0.075]
3.2,86.25,0,0.56,2.937,86.233,0.249,-0.204,0.812,-4.384,2.931,0.193,[2.778 4.385],[0.103 0.002]
3.2,86.25,1,0.67,3.239,86.194,0.23,-0.287,0.741,-7.747,3.232,0.215,[2.324 7.737],[0.029 0.042]
3.2,90.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.89  3.369],[0.014 0.04 ]
3.2,90.0,1,0.89,3.244,90.018,0.26,-0.0,0.844,-5.905,3.244,-0.001,[2.65  5.935],[0.004 0.26 ]
3.2,90.0,2,0.83,3.265,90.0,0.263,0.001,0.857,-5.585,3.265,0.0,[2.658 5.571],[0.015 0.032]
3.3,30.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.695 6.888],[0.004 0.129]
3.3,30.0,1,0.56,3.337,29.2,0.205,-8.926,0.327,-8.367,1.628,2.913,[2.084 8.408],[0.01  0.477]
3.3,30.0,2,0.0,3.33,28.52,0.219,-8.562,0.342,-6.784,1.59,2.926,[1.937 6.918],[0.103 0.634]
3.3,33.75,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.844 5.994],[0.002 0.042]
3.3,33.75,1,0.39,3.318,32.747,0.212,-7.436,0.376,-7.533,1.795,2.791,[2.16  7.532],[0.017 0.064]
3.3,33.75,2,0.44,3.328,33.179,0.214,-7.203,0.387,-7.354,1.821,2.785,[2.191 7.246],[0.001 0.406]
3.3,37.5,0,0.44,3.343,37.062,0.216,-6.164,0.432,-6.771,2.015,2.668,[2.216 6.733],[0.016 0.152]
3.3,37.5,1,0.39,3.331,37.008,0.228,-5.786,0.458,-4.762,2.005,2.66,[2.322 4.745],[0.004 0.051]
3.3,37.5,2,0.5,3.329,36.856,0.227,-5.92,0.45,-5.976,1.997,2.664,[2.309 5.985],[0.01  0.049]
3.3,41.25,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.392 5.596],[0.    0.098]
3.3,41.25,1,0.67,3.109,40.709,0.204,-4.932,0.445,-6.917,2.028,2.357,[2.226 6.982],[0.008 0.205]
3.3,41.25,2,0.72,3.354,40.901,0.225,-5.089,0.495,-6.04,2.196,2.535,[2.29  6.058],[0.002 0.102]
3.3,45.0,0,0.94,3.34,44.551,0.208,-4.937,0.484,-8.414,2.343,2.38,[2.107 8.413],[0.028 0.045]
3.3,45.0,1,0.78,3.322,44.366,0.211,-4.89,0.487,-8.001,2.323,2.375,[2.16  7.968],[0.013 0.176]
3.3,45.0,2,0.44,3.353,44.686,0.226,-4.414,0.535,-5.603,2.358,2.384,[2.32  5.605],[0.009 0.104]
3.3,48.75,0,0.0,3.316,47.873,0.187,-5.005,0.452,-9.648,2.459,2.224,[1.916 9.636],[0.002 0.209]
3.3,48.75,1,0.72,3.347,48.428,0.232,-3.759,0.585,-5.504,2.504,2.221,[2.366 5.555],[0.008 0.178]
3.3,48.75,2,0.33,3.353,48.446,0.238,-3.642,0.602,-3.695,2.509,2.224,[2.429 3.701],[0.013 0.046]
3.3,52.5,0,0.11,3.329,52.149,0.2,-3.931,0.523,-8.09,2.629,2.043,[2.047 8.08 ],[0.012 0.155]
3.3,52.5,1,0.61,3.368,52.565,0.248,-2.997,0.67,-3.702,2.674,2.047,[2.541 3.782],[0.049 0.118]
3.3,52.5,2,0.72,3.347,51.928,0.214,-3.668,0.563,-7.44,2.635,2.064,[2.195 7.441],[0.045 0.022]
3.3,56.25,0,0.83,3.354,55.95,0.23,-2.897,0.641,-6.192,2.779,1.878,[2.353 6.192],[0.002 0.03 ]
3.3,56.25,1,0.78,3.319,55.371,0.202,-3.476,0.547,-9.78,2.731,1.886,[2.065 9.761],[0.004 0.098]
3.3,56.25,2,0.61,3.335,55.9,0.265,-2.465,0.739,-2.75,2.762,1.87,[2.681 2.693],[0.    0.432]
3.3,60.0,0,0.56,3.325,59.347,0.22,-2.699,0.628,-7.129,2.86,1.695,[2.242 7.127],[0.04  0.425]
3.3,60.0,1,0.56,3.343,59.577,0.219,-2.676,0.631,-6.899,2.883,1.693,[2.234 6.895],[0.017 0.088]
3.3,60.0,2,0.72,3.363,60.111,0.255,-2.194,0.748,-3.976,2.916,1.676,[2.603 3.961],[0.01  0.043]
3.3,63.75,0,0.28,3.326,63.404,0.223,-2.238,0.663,-6.287,2.974,1.489,[2.291 6.296],[0.004 0.105]
3.3,63.75,1,0.67,3.385,63.768,0.245,-1.959,0.745,-4.521,3.036,1.496,[2.482 4.516],[0.016 0.018]
3.3,63.75,2,0.5,3.343,63.588,0.238,-2.055,0.715,-6.4,2.994,1.487,[2.446 6.422],[0.03  0.099]
3.3,67.5,0,0.56,3.346,67.305,0.227,-1.83,0.702,-7.362,3.087,1.291,[2.297 7.375],[0.039 0.057]
3.3,67.5,1,0.39,3.357,67.27,0.231,-1.786,0.716,-5.778,3.096,1.297,[2.351 5.943],[0.003 0.445]
3.3,67.5,2,0.56,3.376,67.294,0.234,-1.75,0.729,-6.346,3.114,1.303,[2.372 6.348],[0.004 0.034]
3.3,71.25,0,0.56,3.334,70.973,0.227,-1.507,0.716,-7.014,3.152,1.087,[2.312 6.996],[0.037 0.049]
3.3,71.25,1,0.0,3.327,70.982,0.192,-1.838,0.602,-8.548,3.145,1.084,[1.97  8.546],[0.019 0.04 ]
3.3,71.25,2,0.56,3.357,71.122,0.23,-1.467,0.731,-7.984,3.176,1.086,[2.345 7.961],[0.002 0.13 ]
3.3,75.0,0,0.28,3.384,75.031,0.261,-0.985,0.855,-4.063,3.269,0.874,[2.654 4.066],[0.023 0.018]
3.3,75.0,1,0.39,3.405,75.25,0.287,-0.879,0.945,-2.957,3.293,0.867,[2.907 2.951],[0.005 0.037]
3.3,75.0,2,0.67,3.365,74.997,0.273,-0.941,0.89,-4.019,3.25,0.871,[2.779 4.115],[0.002 0.209]
3.3,78.75,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.713 7.114],[0.003 0.034]
3.3,78.75,1,0.67,3.355,78.69,0.264,-0.73,0.868,-4.848,3.29,0.658,[2.701 4.842],[0.01  0.018]
3.3,78.75,2,0.89,3.334,78.599,0.232,-0.86,0.758,-8.009,3.268,0.659,[2.374 8.002],[0.002 0.037]
3.3,82.5,0,0.94,3.32,82.348,0.231,-0.576,0.76,-7.905,3.29,0.442,[2.339 7.894],[0.002 0.084]
3.3,82.5,1,0.56,3.394,82.55,0.279,-0.445,0.94,-3.589,3.365,0.44,[2.832 3.585],[0.006 0.06 ]
3.3,82.5,2,0.94,3.334,82.417,0.24,-0.547,0.792,-7.238,3.305,0.44,[2.455 7.22 ],[0.003 0.065]
3.3,86.25,0,0.0,3.237,85.926,0.187,-0.4,0.603,-4.666,3.229,0.23,[1.892 4.731],[0.047 0.048]
3.3,86.25,1,0.89,3.308,86.17,0.221,-0.301,0.731,-9.449,3.301,0.221,[2.257 9.491],[0.003 0.192]
3.3,86.25,2,0.94,3.33,86.195,0.235,-0.281,0.78,-7.782,3.323,0.221,[2.399 7.774],[0.006 0.042]
3.3,90.0,0,0.72,3.328,89.983,0.214,-0.001,0.71,-9.624,3.328,0.001,[2.181 9.505],[0.003 0.249]
3.3,90.0,1,0.89,3.358,89.983,0.272,0.001,0.914,-4.711,3.358,0.001,[2.752 4.722],[0.016 0.039]
3.3,90.0,2,0.22,3.44,89.967,0.284,0.004,0.977,-3.357,3.44,0.002,[2.836 3.377],[0.049 0.025]
3.4,30.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.879 4.137],[0.081 0.018]
3.4,30.0,1,0.06,3.44,28.987,0.221,-8.173,0.367,-5.18,1.667,3.009,[2.214 5.166],[0.04  0.018]
3.4,30.0,2,0.11,3.413,29.254,0.222,-8.062,0.369,-4.849,1.668,2.978,[2.261 5.393],[0.015 0.404]
3.4,33.75,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.917 5.089],[0.002 0.028]
3.4,33.75,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.167 1.872],[0.041 0.012]
3.4,33.75,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.007 2.19 ],[0.01  0.131]
3.4,37.5,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.739 8.387],[0.001 0.411]
3.4,37.5,1,0.72,3.46,37.284,0.217,-6.025,0.455,-6.566,2.096,2.753,[2.209 6.562],[0.004 0.349]
3.4,37.5,2,0.89,3.441,37.123,0.204,-6.527,0.421,-9.055,2.077,2.744,[2.082 9.049],[0.001 0.024]
3.4,41.25,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.795 6.512],[0.006 0.235]
3.4,41.25,1,0.61,3.414,40.558,0.23,-5.062,0.511,-5.788,2.22,2.594,[2.34 5.77],[0.    0.064]
3.4,41.25,2,0.67,3.226,40.31,0.19,-5.627,0.415,-9.255,2.087,2.46,[2.064 9.282],[0.001 0.265]
3.4,45.0,0,0.61,3.451,44.73,0.219,-4.595,0.531,-6.348,2.429,2.452,[2.223 6.346],[0.006 0.032]
3.4,45.0,1,0.44,3.446,44.694,0.232,-4.318,0.563,-6.071,2.424,2.45,[2.397 6.075],[0.037 0.031]
3.4,45.0,2,0.5,3.454,44.848,0.228,-4.359,0.558,-5.459,2.436,2.449,[2.338 5.45 ],[0.033 0.047]
3.4,48.75,0,0.83,3.438,48.207,0.214,-4.199,0.547,-7.53,2.563,2.291,[2.189 7.516],[0.026 0.072]
3.4,48.75,1,0.72,3.439,48.253,0.212,-4.242,0.542,-7.923,2.566,2.29,[2.175 7.92 ],[0.009 0.051]
3.4,48.75,2,0.67,3.437,48.314,0.229,-3.854,0.589,-6.408,2.567,2.286,[2.354 6.401],[0.032 0.02 ]
3.4,52.5,0,0.78,3.232,51.722,0.202,-3.493,0.542,-8.103,2.537,2.002,[2.178 8.238],[0.031 0.266]
3.4,52.5,1,0.83,3.245,52.148,0.225,-3.003,0.616,-5.021,2.562,1.991,[2.434 5.015],[0.02  0.016]
3.4,52.5,2,0.89,3.223,52.145,0.207,-3.293,0.562,-7.444,2.545,1.978,[2.267 7.448],[0.001 0.076]
3.4,56.25,0,0.67,3.477,56.438,0.264,-2.416,0.773,-3.029,2.897,1.922,[2.679 3.009],[0.002 0.137]
3.4,56.25,1,0.78,3.432,55.842,0.218,-3.109,0.619,-7.662,2.84,1.927,[2.224 7.644],[0.003 0.049]
3.4,56.25,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.992 6.787],[0.    0.044]
3.4,60.0,0,0.89,3.448,59.828,0.227,-2.537,0.679,-6.975,2.981,1.733,[2.317 6.986],[0.005 0.147]
3.4,60.0,1,0.72,3.434,59.649,0.227,-2.562,0.673,-6.354,2.963,1.735,[2.317 6.347],[0.013 0.021]
3.4,60.0,2,0.72,3.458,59.98,0.242,-2.342,0.728,-4.891,2.994,1.73,[2.473 4.92 ],[0.02  0.251]
3.4,63.75,0,0.06,3.446,63.457,0.247,-1.969,0.766,-3.478,3.083,1.54,[2.512 3.469],[0.023 0.042]
3.4,63.75,1,0.67,3.459,63.694,0.26,-1.842,0.809,-3.576,3.101,1.533,[2.631 3.507],[0.    0.242]
3.4,63.75,2,0.56,3.44,63.279,0.237,-2.082,0.73,-6.513,3.073,1.547,[2.432 6.53 ],[0.027 0.033]
3.4,67.5,0,0.83,3.43,67.097,0.22,-1.922,0.694,-8.42,3.16,1.335,[2.251 8.428],[0.014 0.065]
3.4,67.5,1,0.83,3.445,67.238,0.223,-1.874,0.708,-7.949,3.177,1.333,[2.292 7.952],[0.039 0.006]
3.4,67.5,2,0.67,3.448,67.273,0.241,-1.698,0.769,-5.77,3.18,1.332,[2.451 5.745],[0.011 0.061]
3.4,71.25,0,0.0,3.34,70.534,0.217,-1.638,0.684,-3.324,3.149,1.113,[2.252 3.324],[0.028 0.041]
3.4,71.25,1,0.72,3.49,71.435,0.272,-1.187,0.904,-3.485,3.308,1.111,[2.792 3.481],[0.037 0.027]
3.4,71.25,2,0.78,3.467,71.225,0.248,-1.336,0.816,-5.984,3.283,1.116,[2.524 5.981],[0.028 0.014]
3.4,75.0,0,0.89,3.479,75.077,0.262,-0.983,0.883,-4.973,3.362,0.896,[2.685 4.961],[0.028 0.047]
3.4,75.0,1,0.56,3.07,74.624,0.225,-0.96,0.74,-6.368,2.96,0.814,[2.572 6.426],[0.057 0.102]
3.4,75.0,2,0.83,3.466,74.965,0.266,-0.968,0.893,-4.306,3.347,0.899,[2.691 4.299],[0.009 0.032]
3.4,78.75,0,0.0,3.325,78.744,0.198,-0.979,0.647,-7.638,3.261,0.649,[2.066 7.626],[0.    0.016]
3.4,78.75,1,0.83,3.172,78.47,0.208,-0.85,0.693,-8.634,3.108,0.634,[2.275 8.628],[0.045 0.31 ]
3.4,78.75,2,0.89,3.469,78.745,0.26,-0.739,0.887,-4.98,3.402,0.677,[2.658 4.983],[0.004 0.152]
3.4,82.5,0,0.0,3.342,82.243,0.194,-0.715,0.643,-3.568,3.311,0.451,[1.98  3.557],[0.012 0.036]
3.4,82.5,1,0.83,3.438,82.462,0.221,-0.599,0.753,-8.746,3.408,0.451,[2.262 8.746],[0.025 0.001]
3.4,82.5,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.581 3.901],[0.018 0.05 ]
3.4,86.25,0,0.78,3.436,86.178,0.215,-0.312,0.735,-9.393,3.428,0.229,[2.194 9.398],[0.01  0.047]
3.4,86.25,1,0.5,3.428,86.22,0.217,-0.305,0.743,-8.848,3.421,0.226,[2.203 8.832],[0.001 0.636]
3.4,86.25,2,0.78,3.42,86.177,0.23,-0.287,0.785,-8.432,3.412,0.228,[2.365 8.502],[0.003 0.167]
3.4,90.0,0,0.44,3.501,89.984,0.263,0.001,0.921,-5.431,3.501,0.001,[2.675 5.376],[0.028 0.165]
3.4,90.0,1,0.78,3.169,90.0,0.241,-0.001,0.818,-6.462,3.169,-0.0,[2.635 6.502],[0.068 0.104]
3.4,90.0,2,0.89,3.472,90.017,0.237,0.0,0.824,-7.114,3.472,-0.001,[2.432 7.117],[0.01  0.022]
3.5,30.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.961 3.291],[0.066 0.196]
3.5,30.0,1,0.0,3.537,29.355,0.216,-8.294,0.371,-5.647,1.734,3.083,[2.154 5.666],[0.034 0.043]
3.5,30.0,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.611 9.656],[0.049 0.075]
3.5,33.75,0,0.39,3.546,33.511,0.222,-6.787,0.435,-5.89,1.958,2.957,[2.269 5.886],[0.005 0.049]
3.5,33.75,1,0.33,3.557,34.056,0.222,-6.587,0.444,-5.511,1.992,2.947,[2.271 5.709],[0.004 0.439]
3.5,33.75,2,0.61,3.527,33.001,0.216,-7.196,0.412,-7.354,1.921,2.958,[2.198 7.353],[0.016 0.007]
3.5,37.5,0,0.56,3.543,36.818,0.216,-6.225,0.456,-7.13,2.123,2.836,[2.214 7.13 ],[0.046 0.024]
3.5,37.5,1,0.61,3.281,36.835,0.196,-5.931,0.412,-7.567,1.967,2.626,[2.177 7.573],[0.002 0.026]
3.5,37.5,2,0.17,3.504,36.131,0.225,-6.277,0.454,-8.421,2.066,2.83,[2.294 8.407],[0.006 0.029]
3.5,41.25,0,0.72,3.531,40.67,0.23,-5.02,0.531,-5.818,2.301,2.678,[2.34  5.807],[0.002 0.037]
3.5,41.25,1,0.61,3.568,41.284,0.226,-4.956,0.536,-5.808,2.354,2.681,[2.307 5.799],[0.022 0.045]
3.5,41.25,2,0.89,3.52,40.541,0.207,-5.73,0.469,-8.635,2.288,2.675,[2.115 8.637],[0.001 0.052]
3.5,45.0,0,0.5,3.568,45.023,0.242,-4.011,0.619,-3.664,2.524,2.522,[2.46  3.839],[0.018 0.5  ]
3.5,45.0,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.493 6.686],[0.045 0.042]
3.5,45.0,2,0.83,3.538,44.668,0.216,-4.699,0.536,-7.385,2.487,2.516,[2.217 7.419],[0.01  0.099]
3.5,48.75,0,0.28,3.543,48.478,0.223,-3.954,0.592,-6.105,2.653,2.349,[2.277 6.232],[0.004 0.709]
3.5,48.75,1,0.89,3.542,48.307,0.216,-4.126,0.57,-7.498,2.645,2.356,[2.209 7.579],[0.    0.147]
3.5,48.75,2,0.78,3.544,48.317,0.242,-3.592,0.647,-4.625,2.647,2.357,[2.475 4.701],[0.004 0.168]
3.5,52.5,0,0.94,3.531,51.959,0.209,-3.777,0.579,-8.56,2.781,2.176,[2.145 8.558],[0.01  0.046]
3.5,52.5,1,0.89,3.539,52.094,0.228,-3.381,0.639,-6.616,2.792,2.174,[2.327 6.624],[0.025 0.049]
3.5,52.5,2,0.78,3.548,52.294,0.229,-3.345,0.645,-6.373,2.807,2.17,[2.352 6.404],[0.023 0.049]
3.5,56.25,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.762 6.902],[0.001 0.085]
3.5,56.25,1,0.56,3.548,55.983,0.24,-2.754,0.71,-4.763,2.941,1.985,[2.456 4.774],[0.006 0.037]
3.5,56.25,2,0.67,3.562,56.011,0.243,-2.68,0.725,-4.547,2.953,1.991,[2.491 4.493],[0.01  0.222]
3.5,60.0,0,0.83,3.515,59.458,0.218,-2.709,0.66,-8.158,3.027,1.786,[2.23  8.154],[0.02  0.047]
3.5,60.0,1,0.89,3.542,59.663,0.225,-2.597,0.686,-7.052,3.057,1.789,[2.296 6.972],[0.013 0.563]
3.5,60.0,2,0.89,3.344,59.824,0.22,-2.329,0.676,-6.329,2.891,1.681,[2.375 6.323],[0.001 0.034]
3.5,63.75,0,0.94,3.545,63.623,0.227,-2.169,0.722,-7.244,3.176,1.575,[2.322 7.248],[0.008 0.046]
3.5,63.75,1,0.78,3.523,63.355,0.215,-2.342,0.677,-8.636,3.149,1.58,[2.201 8.639],[0.014 0.036]
3.5,63.75,2,0.67,3.956,58.351,0.214,-1.964,0.837,-6.611,3.368,2.076,[2.347 6.61 ],[0.002 0.03 ]
3.5,67.5,0,0.72,3.515,67.045,0.227,-1.85,0.736,-8.004,3.237,1.371,[2.32  8.022],[0.028 0.037]
3.5,67.5,1,0.72,3.556,67.495,0.259,-1.553,0.855,-4.82,3.285,1.361,[2.654 4.818],[0.013 0.038]
3.5,67.5,2,0.72,3.527,67.158,0.225,-1.867,0.73,-7.787,3.25,1.369,[2.26  7.801],[0.046 0.03 ]
3.5,71.25,0,0.89,3.536,71.053,0.243,-1.386,0.815,-6.456,3.344,1.148,[2.474 6.425],[0.002 0.105]
3.5,71.25,1,0.0,3.534,71.011,0.247,-1.367,0.827,-3.866,3.342,1.15,[2.514 3.864],[0.004 0.023]
3.5,71.25,2,0.11,3.565,71.23,0.251,-1.315,0.85,-4.597,3.375,1.147,[2.548 4.611],[0.001 0.041]
3.5,75.0,0,0.0,3.43,74.387,0.138,-2.23,0.456,-5.811,3.303,0.923,[1.562 5.886],[0.385 0.566]
3.5,75.0,1,0.0,3.563,74.868,0.224,-1.201,0.771,-5.707,3.439,0.93,[2.301 5.707],[0.027 0.046]
3.5,75.0,2,0.78,3.551,74.935,0.256,-1.024,0.878,-5.509,3.429,0.923,[2.59  5.514],[0.033 0.03 ]
3.5,78.75,0,0.83,3.556,78.665,0.235,-0.841,0.819,-7.283,3.487,0.699,[2.393 7.282],[0.039 0.018]
3.5,78.75,1,0.72,3.567,78.7,0.24,-0.814,0.842,-6.518,3.498,0.699,[2.454 6.521],[0.004 0.039]
3.5,78.75,2,0.94,3.571,78.762,0.265,-0.723,0.929,-4.965,3.503,0.696,[2.694 4.96 ],[0.01 0.05]
3.5,82.5,0,0.72,3.5,82.333,0.215,-0.63,0.746,-9.145,3.469,0.467,[2.187 9.121],[0.048 0.066]
3.5,82.5,1,0.78,3.554,82.449,0.266,-0.48,0.937,-5.327,3.523,0.467,[2.714 5.467],[0.005 0.462]
3.5,82.5,2,0.94,3.559,82.492,0.292,-0.428,1.032,-3.162,3.528,0.465,[2.955 3.174],[0.001 0.037]
3.5,86.25,0,0.89,3.557,86.228,0.247,-0.261,0.877,-6.832,3.549,0.234,[2.526 6.832],[0.009 0.015]
3.5,86.25,1,1.0,3.559,86.23,0.257,-0.248,0.913,-6.355,3.551,0.234,[2.623 6.369],[0.005 0.11 ]
3.5,86.25,2,0.22,2.595,86.155,0.195,-0.192,0.672,-5.446,2.589,0.174,[2.613 5.438],[0.006 0.037]
3.5,90.0,0,0.56,3.589,90.0,0.308,0.001,1.107,-2.448,3.589,0.0,[3.107 2.448],[0.012 0.021]
3.5,90.0,1,0.94,3.543,89.968,0.222,-0.002,0.786,-8.756,3.543,0.002,[2.28 8.75],[0.01 0.04]
3.5,90.0,2,0.67,3.565,90.016,0.267,-0.0,0.952,-5.505,3.565,-0.001,[2.723 5.567],[0.014 0.702]
