20.997, 9.01337e-09
20.998, 9.69108e-09
20.999, 9.94082e-09
21, 9.67543e-09
21.001, 9.39076e-09
21.002, 1.00362e-08
21.003, -1.38963e-09
21.004, -2.38237e-09
21.005, -4.16162e-09
21.006, -6.77976e-09
21.007, -1.03923e-08
21.008, -1.44522e-08
21.009, -1.81374e-08
21.01, -1.83669e-08
21.011, -1.39936e-08
21.012, -8.38248e-09
21.013, -4.00477e-09
21.014, 1.23603e-08
21.015, 1.29602e-08
21.016, 1.31671e-08
21.017, 1.28823e-08
21.018, 1.26732e-08
21.019, 1.34387e-08
21.02, 2.19365e-09
21.021, 1.49815e-09
21.022, 1.29342e-10
21.023, -1.98755e-09
21.024, -5.08389e-09
21.025, -8.74975e-09
21.026, -1.24666e-08
21.027, -1.29694e-08
21.028, -9.12029e-09
21.029, -4.12945e-09
21.03, -3.08878e-10
21.031, 1.89549e-09
21.032, 2.93332e-09
21.033, 3.39321e-09
21.034, 3.16137e-09
21.035, 2.80234e-09
21.036, 3.17135e-09
21.037, 3.17872e-09
21.038, 2.45306e-09
21.039, 1.11564e-09
21.04, -9.21772e-10
21.041, -3.90118e-09
21.042, -7.4176e-09
21.043, -1.11117e-08
21.044, -1.15276e-08
21.045, -7.67976e-09
21.046, -2.7886e-09
21.047, 9.02458e-10
21.048, 9.84036e-09
21.049, 1.04394e-08
21.05, 1.06489e-08
21.051, 1.03417e-08
21.052, 1.0098e-08
21.053, 1.07883e-08
21.054, -6.44562e-10
21.055, -1.58921e-09
21.056, -3.29468e-09
21.057, -5.82626e-09
21.058, -9.35246e-09
21.059, -1.32833e-08
21.06, -1.71604e-08
21.061, -1.72244e-08
21.062, -1.27748e-08
21.063, -7.2778e-09
21.064, -3.07531e-09
21.065, 6.24302e-09
21.066, 7.11431e-09
21.067, 7.48245e-09
21.068, 7.22145e-09
21.069, 6.92779e-09
21.07, 7.47321e-09
21.071, -4.2325e-09
21.072, -5.55221e-09
21.073, -7.74484e-09
21.074, -1.08518e-08
21.075, -1.49523e-08
21.076, -1.92542e-08
21.077, -2.32027e-08
21.078, -2.27859e-08
21.079, -1.76311e-08
21.08, -1.14655e-08
21.081, -6.72316e-09
21.082, 9.80916e-09
21.083, 1.05959e-08
21.084, 1.09169e-08
21.085, 1.06463e-08
21.086, 1.04075e-08
21.087, 1.10908e-08
21.088, 1.15818e-08
21.089, 1.15962e-08
21.09, 1.12537e-08
21.091, 1.04111e-08
21.092, 8.64071e-09
21.093, 6.03116e-09
21.094, 2.18697e-09
21.095, 1.11271e-09
21.096, 3.72491e-09
21.097, 7.15091e-09
21.098, 9.52666e-09
21.099, 3.80556e-09
21.1, 4.44809e-09
21.101, 4.68873e-09
21.102, 4.34795e-09
21.103, 4.00807e-09
21.104, 4.49843e-09
21.105, 4.65719e-09
21.106, 4.11775e-09
21.107, 3.00943e-09
21.108, 1.21844e-09
21.109, -1.53666e-09
21.11, -4.83033e-09
21.111, -8.7869e-09
21.112, -9.10946e-09
21.113, -5.31627e-09
21.114, -7.03893e-10
21.115, 2.66484e-09
21.116, 4.50038e-09
21.117, 5.29457e-09
21.118, 5.62376e-09
21.119, 5.3142e-09
21.12, 4.99205e-09
21.121, 5.50168e-09
21.122, -3.49453e-10
21.123, -1.34847e-09
21.124, -3.08815e-09
21.125, -5.64391e-09
21.126, -9.17704e-09
21.127, -1.2997e-08
21.128, -1.70481e-08
21.129, -1.6786e-08
21.13, -1.20951e-08
21.131, -6.59932e-09
21.132, -2.50132e-09
21.133, 1.34691e-08
21.134, 1.39334e-08
21.135, 1.40793e-08
21.136, 1.37278e-08
21.137, 1.35549e-08
21.138, 1.44312e-08
21.139, 3.16118e-09
21.14, 2.52985e-09
21.141, 1.24582e-09
21.142, -7.85651e-10
21.143, -3.80925e-09
21.144, -7.28028e-09
21.145, -1.14163e-08
21.146, -1.1515e-08
21.147, -7.41166e-09
21.148, -2.55952e-09
21.149, 9.82653e-10
21.15, 2.94613e-09
21.151, 3.92353e-09
21.152, 0.154535
21.153, 0.307679
21.154, 0.472156
21.155, 0.65914
21.156, 0.877413
21.157, 1.1271
21.158, 1.39185
21.159, 1.63692
21.16, 1.82521
21.161, 1.94345
21.162, 2.00925
21.163, 2.05482
21.164, 2.11046
21.165, 2.19887
21.166, 2.33619
21.167, 2.53404
21.168, 2.79936
21.169, 3.13044
21.17, 3.50822
21.171, 3.88652
21.172, 4.19463
21.173, 4.3679
21.174, 4.39128
21.175, 4.30824
21.176, 4.18833
21.177, 4.09269
21.178, 4.06211
21.179, 4.1203
21.18, 4.28046
21.181, 4.54901
21.182, 4.92456
21.183, 5.3908
21.184, 5.90461
21.185, 6.38704
21.186, 6.73664
21.187, 6.87604
21.188, 6.80155
21.189, 6.58287
21.19, 6.31735
21.191, 6.08805
21.192, 5.94988
21.193, 5.93366
21.194, 6.05477
21.195, 6.31918
21.196, 6.72399
21.197, 7.25193
21.198, 7.85956
21.199, 8.46565
21.2, 8.95522
21.201, 9.21728
21.202, 9.20361
21.203, 8.95676
21.204, 8.57988
21.205, 8.18446
21.206, 7.85733
21.207, 7.6536
21.208, 7.60338
21.209, 7.72068
21.21, 8.0092
21.211, 8.46261
21.212, 9.05851
21.213, 9.74682
21.214, 10.4385
21.215, 11.0102
21.216, 11.3392
21.217, 11.3614
21.218, 11.2338
21.219, 10.9776
21.22, 10.6767
21.221, 10.4065
21.222, 10.2199
21.223, 10.1482
21.224, 10.2008
21.225, 10.3682
21.226, 10.6205
21.227, 10.923
21.228, 11.2526
21.229, 11.5933
21.23, 11.9325
21.231, 12.2553
21.232, 12.5379
21.233, 12.7536
21.234, 12.8941
21.235, 12.9875
21.236, 13.0966
21.237, 13.2977
21.238, 13.5983
21.239, 14.0187
21.24, 14.5171
21.241, 15.0598
21.242, 15.5949
21.243, 16.0582
21.244, 16.3919
21.245, 16.3648
21.246, 16.1891
21.247, 16.0872
21.248, 16.0068
21.249, 15.9919
21.25, 16.0916
21.251, 16.3773
21.252, 16.9238
21.253, 17.6148
21.254, 18.2466
21.255, 18.6752
21.256, 18.7786
21.257, 18.5938
21.258, 18.1737
21.259, 17.6479
21.26, 17.1508
21.261, 16.7195
21.262, 16.5857
21.263, 16.6894
21.264, 17.0484
21.265, 17.6282
21.266, 18.3468
21.267, 18.9167
21.268, 19.2965
21.269, 19.4044
21.27, 19.2578
21.271, 18.9436
21.272, 18.564
21.273, 18.1684
21.274, 18.0337
21.275, 18.0162
21.276, 18.1346
21.277, 18.395
21.278, 18.797
21.279, 19.34
21.28, 20.0184
21.281, 20.8154
21.282, 21.696
21.283, 22.6033
21.284, 23.5186
21.285, 24.338
21.286, 24.9303
21.287, 25.2192
21.288, 25.1942
21.289, 24.8999
21.29, 24.4072
21.291, 23.7889
21.292, 23.6693
21.293, 23.5474
21.294, 23.4636
21.295, 23.254
21.296, 23.0895
21.297, 22.9625
21.298, 22.8676
21.299, 22.8003
21.3, 22.7567
21.301, 22.7336
21.302, 22.7279
21.303, 22.7366
21.304, 22.7571
21.305, 22.7869
21.306, 22.8234
21.307, 22.8644
21.308, 22.9075
21.309, 22.9507
21.31, 22.9922
21.311, 23.0304
21.312, 23.0637
21.313, 23.0908
21.314, 23.1109
21.315, 23.1232
21.316, 23.1271
21.317, 23.1224
21.318, 23.1092
21.319, 23.0878
21.32, 23.0587
21.321, 23.0226
21.322, 22.9805
21.323, 22.9334
21.324, 22.8825
21.325, 22.8286
21.326, 22.7746
21.327, 22.7206
21.328, 22.6681
21.329, 22.6184
21.33, 22.5727
21.331, 22.5322
21.332, 22.4976
21.333, 22.4698
21.334, 22.4493
21.335, 22.4364
21.336, 22.4312
21.337, 22.4336
21.338, 22.4433
21.339, 22.4597
21.34, 22.4822
21.341, 22.5098
21.342, 22.5417
21.343, 22.5766
21.344, 22.6135
21.345, 22.6511
21.346, 22.6883
21.347, 22.7237
21.348, 22.7565
21.349, 22.7856
21.35, 22.8101
21.351, 22.8293
21.352, 22.8426
21.353, 22.8496
21.354, 22.8501
21.355, 22.844
21.356, 22.8315
21.357, 22.8129
21.358, 22.7886
21.359, 22.7593
21.36, 22.7257
21.361, 22.6886
21.362, 22.6491
21.363, 22.608
21.364, 22.5665
21.365, 22.5255
21.366, 22.4861
21.367, 22.4491
21.368, 22.4154
21.369, 22.3858
21.37, 22.3608
21.371, 22.341
21.372, 22.3266
21.373, 22.3179
21.374, 22.3149
21.375, 22.3175
21.376, 22.3254
21.377, 22.338
21.378, 22.3549
21.379, 22.3755
21.38, 22.3988
21.381, 22.4242
21.382, 22.4507
21.383, 22.4774
21.384, 22.5034
21.385, 22.5279
21.386, 22.5502
21.387, 22.5694
21.388, 22.5851
21.389, 22.5966
21.39, 22.6036
21.391, 22.6059
21.392, 22.6033
21.393, 22.5958
21.394, 22.5837
21.395, 22.567
21.396, 22.5464
21.397, 22.5222
21.398, 22.495
21.399, 22.4656
21.4, 22.4345
21.401, 22.4027
21.402, 22.3708
21.403, 22.3397
21.404, 22.31
21.405, 22.2824
21.406, 22.2574
21.407, 22.2357
21.408, 22.2176
21.409, 22.2034
21.41, 22.1934
21.411, 22.1876
21.412, 22.186
21.413, 22.1885
21.414, 22.1948
21.415, 22.2045
21.416, 22.2172
21.417, 22.2324
21.418, 22.2495
21.419, 22.2678
21.42, 22.2867
21.421, 22.3054
21.422, 22.3234
21.423, 22.34
21.424, 22.3547
21.425, 22.367
21.426, 22.3765
21.427, 22.3828
21.428, 22.3856
21.429, 22.3848
21.43, 22.3804
21.431, 21.6245
21.432, 20.6097
21.433, 19.4512
21.434, 18.1558
21.435, 16.9491
21.436, 15.966
21.437, 15.2538
21.438, 14.8136
21.439, 14.625
21.44, 14.6562
21.441, 14.8739
21.442, 15.2506
21.443, 15.7664
21.444, 16.4081
21.445, 17.0459
21.446, 17.715
21.447, 18.403
21.448, 19.0898
21.449, 19.7341
21.45, 20.2561
21.451, 20.5733
21.452, 20.6821
21.453, 20.3938
21.454, 19.7064
21.455, 18.8089
21.456, 17.9887
21.457, 17.517
21.458, 17.5365
21.459, 18.0167
21.46, 18.818
21.461, 19.6361
21.462, 20.1702
21.463, 20.2435
21.464, 19.8875
21.465, 19.3212
21.466, 19.2729
21.467, 19.3747
21.468, 19.6647
21.469, 20.1316
21.47, 20.7397
21.471, 21.4638
21.472, 22.33
21.473, 23.3502
21.474, 24.0961
21.475, 24.6577
21.476, 24.3936
21.477, 23.5078
21.478, 22.3821
21.479, 21.4083
21.48, 20.8037
21.481, 20.6071
21.482, 20.7515
21.483, 21.1315
21.484, 21.6538
21.485, 22.2587
21.486, 22.9037
21.487, 23.5043
21.488, 23.8724
21.489, 23.9289
21.49, 23.5421
21.491, 22.9182
21.492, 22.3879
21.493, 22.1673
21.494, 22.3075
21.495, 22.7451
21.496, 23.4114
21.497, 23.9807
21.498, 24.282
21.499, 24.1901
21.5, 23.6873
21.501, 22.8328
21.502, 21.8287
21.503, 20.7856
21.504, 19.6877
21.505, 18.7178
21.506, 17.9911
21.507, 17.5691
21.508, 17.4634
21.509, 17.6218
21.51, 17.9544
21.511, 18.332
21.512, 18.5481
21.513, 18.6817
21.514, 18.6613
21.515, 18.4818
21.516, 18.1621
21.517, 17.7395
21.518, 17.2645
21.519, 16.7951
21.52, 16.5283
21.521, 16.5085
21.522, 16.6658
21.523, 16.9864
21.524, 17.3712
21.525, 17.8151
21.526, 18.2188
21.527, 18.5093
21.528, 18.6503
21.529, 18.5468
21.53, 18.4819
21.531, 18.4094
21.532, 18.3259
21.533, 18.231
21.534, 18.1256
21.535, 18.0027
21.536, 18.0576
21.537, 18.1075
21.538, 18.1493
21.539, 18.1878
21.54, 18.2238
21.541, 18.2583
21.542, 18.2919
21.543, 18.3253
21.544, 18.3589
21.545, 18.3931
21.546, 18.4278
21.547, 18.4627
21.548, 18.4976
21.549, 18.5345
21.55, 18.5654
21.551, 18.5953
21.552, 18.6236
21.553, 18.6491
21.554, 18.6706
21.555, 18.6876
21.556, 18.6997
21.557, 18.7064
21.558, 18.7076
21.559, 18.7034
21.56, 18.694
21.561, 18.6793
21.562, 18.6599
21.563, 18.6365
21.564, 18.6097
21.565, 18.5802
21.566, 18.5489
21.567, 18.5169
21.568, 18.4848
21.569, 18.4535
21.57, 18.424
21.571, 18.3969
21.572, 18.3729
21.573, 18.3527
21.574, 18.3368
21.575, 18.3252
21.576, 18.3184
21.577, 18.3162
21.578, 18.3188
21.579, 18.3255
21.58, 18.3361
21.581, 18.35
21.582, 18.3666
21.583, 18.3854
21.584, 18.4055
21.585, 18.4262
21.586, 18.4467
21.587, 18.4664
21.588, 18.4845
21.589, 18.5005
21.59, 18.5138
21.591, 18.5243
21.592, 18.5315
21.593, 18.5353
21.594, 18.5358
21.595, 18.5329
21.596, 18.5268
21.597, 18.5178
21.598, 18.506
21.599, 18.4919
21.6, 18.4759
21.601, 18.4583
21.602, 18.4396
21.603, 18.4201
21.604, 18.4003
21.605, 18.3799
21.606, 18.3628
21.607, 18.3447
21.608, 18.3273
21.609, 18.3111
21.61, 18.2962
21.611, 18.2828
21.612, 18.8141
21.613, 18.9128
21.614, 18.4897
21.615, 17.6475
21.616, 16.5737
21.617, 15.4859
21.618, 14.5591
21.619, 13.9216
21.62, 13.5797
21.621, 31.0602
21.622, 31.1691
21.623, 41.0507
21.624, 41.7392
21.625, 46.3928
21.626, 48.5104
21.627, 43.3672
21.628, 35.2261
21.629, 30.2101
21.63, 25.9025
21.631, 22.5898
21.632, 20.9595
21.633, 20.0789
21.634, 22.7295
21.635, 25.968
21.636, 30.8589
21.637, 35.7122
21.638, 39.4026
21.639, 42.0673
21.64, 42.8021
21.641, 40.9136
21.642, 38.3682
21.643, 35.4343
21.644, 32.6472
21.645, 30.1205
21.646, 28.5742
21.647, 27.994
21.648, 28.135
21.649, 28.7655
21.65, 29.3306
21.651, 28.8945
21.652, 28.3987
21.653, 27.1875
21.654, 25.1357
21.655, 22.2045
21.656, 19.0891
21.657, 13.5509
21.658, 8.29963
21.659, 4.54931
21.66, 3.88798
21.661, 3.06526
21.662, 2.30108
21.663, 1.48325
21.664, 1.21009
21.665, 0.713831
21.666, 0.632567
21.667, 0.0942558
21.668, -0.375107
21.669, -1.14911
21.67, -2.00545
21.671, -2.91717
21.672, -3.84087
21.673, -4.72389
21.674, -5.53684
21.675, -6.20931
21.676, -6.71118
21.677, -7.03099
21.678, -7.19049
21.679, -7.246
21.68, -7.26458
21.681, -7.31512
21.682, -7.41134
21.683, -7.5089
21.684, -7.60111
21.685, -7.66213
21.686, -7.65654
21.687, -7.57257
21.688, -7.43409
21.689, -7.33744
21.69, -7.2107
21.691, -7.07782
21.692, -6.95686
21.693, -6.85771
21.694, -6.78436
21.695, -6.74259
21.696, -6.75378
21.697, -6.81035
21.698, -6.92162
21.699, -7.08697
21.7, -7.30148
21.701, -7.35062
21.702, -7.39649
21.703, -7.43692
21.704, -7.47418
21.705, -7.50323
21.706, -7.52678
21.707, -7.5477
21.708, -7.56845
21.709, -7.59092
21.71, -7.61655
21.711, -7.64605
21.712, -7.67986
21.713, -7.71803
21.714, -7.76031
21.715, -7.80633
21.716, -7.85566
21.717, -7.90791
21.718, -7.96267
21.719, -8.01961
21.72, -8.07843
21.721, -8.13876
21.722, -8.20012
21.723, -8.26182
21.724, -8.32294
21.725, -8.38229
21.726, -8.43843
21.727, -8.48973
21.728, -8.53463
21.729, -8.57143
21.73, -8.59835
21.731, -8.61437
21.732, -8.61872
21.733, -8.61117
21.734, -8.59342
21.735, -8.5642
21.736, -8.52589
21.737, -8.48147
21.738, -8.4338
21.739, -8.386
21.74, -8.34134
21.741, -8.30297
21.742, -8.27375
21.743, -8.25606
21.744, -8.25167
21.745, -8.26171
21.746, -8.28662
21.747, -8.32623
21.748, -8.37974
21.749, -8.4462
21.75, -8.52407
21.751, -8.61175
21.752, -8.70753
21.753, -8.80969
21.754, -8.91657
21.755, -9.02655
21.756, -9.13809
21.757, -9.24961
21.758, -9.35968
21.759, -9.46681
21.76, -9.56956
21.761, -9.66651
21.762, -9.75627
21.763, -9.83745
21.764, -9.9087
21.765, -9.96882
21.766, -10.0168
21.767, -10.0518
21.768, -10.0734
21.769, -10.0816
21.77, -10.0771
21.771, -10.0608
21.772, -10.0344
21.773, -10
21.774, -9.96013
21.775, -9.91755
21.776, -9.8752
21.777, -9.8361
21.778, -9.80287
21.779, -9.778
21.78, -9.7635
21.781, -9.76084
21.782, -9.77093
21.783, -9.7941
21.784, -9.83013
21.785, -9.87833
21.786, -9.9376
21.787, -10.0066
21.788, -10.0838
21.789, -10.1674
21.79, -10.2559
21.791, -10.3475
21.792, -10.4408
21.793, -10.5344
21.794, -10.6268
21.795, -10.7168
21.796, -10.8034
21.797, -10.8854
21.798, -10.962
21.799, -11.0324
21.8, -11.0957
21.801, -11.1513
21.802, -11.1987
21.803, -11.2377
21.804, -11.2679
21.805, -11.2895
21.806, -11.3027
21.807, -11.3079
21.808, -11.306
21.809, -11.2979
21.81, -11.2848
21.811, -11.2681
21.812, -11.2491
21.813, -11.2294
21.814, -11.2106
21.815, -11.1939
21.816, -11.1806
21.817, -11.1716
21.818, -11.1677
21.819, -11.1692
21.82, -11.1762
21.821, -11.1889
21.822, -11.2064
21.823, -11.2278
21.824, -11.2532
21.825, -11.2816
21.826, -11.3121
21.827, -11.3438
21.828, -11.3759
21.829, -11.4078
21.83, -11.4387
21.831, -11.4681
21.832, -11.4956
21.833, -11.5209
21.834, -11.5437
21.835, -11.5639
21.836, -11.5814
21.837, -11.5962
21.838, -11.6083
21.839, -11.6178
21.84, -11.625
21.841, -11.6299
21.842, -11.6327
21.843, -11.6337
21.844, -11.633
21.845, -11.6308
21.846, -11.6273
21.847, -11.6228
21.848, -11.6174
21.849, -11.6112
21.85, -11.6044
21.851, -11.597
21.852, -11.5891
21.853, -11.5806
21.854, -11.5716
21.855, -11.5618
21.856, -11.551
21.857, -11.6009
21.858, -11.7982
21.859, -12.0418
21.86, -12.0823
21.861, -12.0029
21.862, -11.7148
21.863, -11.3092
21.864, -10.6619
21.865, -9.85735
21.866, -8.97603
21.867, -8.09171
21.868, -7.26829
21.869, -6.55865
21.87, -6.00483
21.871, -5.63086
21.872, -5.51245
21.873, -5.35873
21.874, -5.24754
21.875, -5.1052
21.876, -4.86581
21.877, -4.48166
21.878, -3.93174
21.879, -3.22792
21.88, -2.41666
21.881, -1.52609
21.882, -0.772338
21.883, -0.203634
21.884, -0.102643
21.885, -0.349735
21.886, -0.760912
21.887, -1.08404
21.888, -1.00339
21.889, -0.749322
21.89, -0.293984
21.891, 0.337324
21.892, 0.797232
21.893, 1.12472
21.894, 1.12475
21.895, 0.949517
21.896, 0.729232
